t,phase,kind,v_cmd,delta_cmd,servo_cmd,erpm_cmd,erpm_meas,current_motor,duty,v_batt,wz,ax,ay,v_pose,x,y,yaw,pose_t
0.04653191566467285,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06060934066772461,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00019234440404346486,-0.3028239129002124,0.03995874058012916,0.00047096379141528587,17.108198112295003,4.190305444469214,-2.9313962502061983,1787248208.3576744
0.08047103881835938,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00017985066102574486,-0.3258735648979716,0.10243576741287086,0.10686140433758763,17.111661786654402,4.192492982437457,-2.9312364408957006,1787248208.3776455
0.10097241401672363,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008757061432155494,-0.3069394758132411,0.04969340488533547,0.05327419701781707,17.111661485474457,4.19249292351607,-2.9312364408957015,1787248208.3961546
0.12334251403808594,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008728428549322264,-0.33984947071301264,0.08336624218979694,0.026752843269199578,17.111660854423413,4.192492791742503,-2.931236440895702,1787248208.4161785
0.14065909385681152,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00020483814706118484,-0.2792124165444143,0.08778096328644125,0.013808593558266975,17.111660107917896,4.19249263398469,-2.9312364408957023,1787248208.4374564
0.1613633632659912,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.2,0.00337931683626922,-0.36357330670433896,0.08341850168192622,0.007140458843744065,17.11165943201288,4.192492490565531,-2.9312364408957023,1787248208.4567661
0.18143296241760254,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00019234440404346486,-0.26929594036973725,0.06869784328639383,0.09807109167969318,17.10869922569123,4.1932809578824015,-2.931215987983353,1787248208.4777024
0.20095324516296387,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.0012575316630191562,-0.29228942254973234,0.07370744551092656,0.04858714286898806,17.108699246914238,4.193280961487754,-2.931215987983353,1787248208.4961367
0.2218637466430664,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008910630119701392,-0.33579007761774804,0.06882867474221399,0.024188782292642964,17.108699566655023,4.1932810292539155,-2.931215987983353,1787248208.5162206
0.24069857597351074,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00017022014127276652,-0.27870681509433837,0.12142699476049934,0.012140245499782938,17.108699996766653,4.193281120817638,-2.931215987983353,1787248208.5361016
0.26039934158325195,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008574859861776367,-0.3631800448897913,0.07871858262963372,0.006155286572738473,17.108697607580357,4.193280610485263,-2.931215987983353,1787248208.5634487
0.28214168548583984,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00020379729710243158,-0.25949180383058845,0.0639590037032498,0.19661387628184884,17.10419519828233,4.193717463483654,-2.931238488728109,1787248208.5784056
0.3017759323120117,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008478554339153676,-0.2973038487273847,0.09281618362564714,0.09694925474012728,17.104197518574615,4.193717959231288,-2.931238488728109,1787248208.5969307
0.32048964500427246,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008881998537239787,-0.31595708872329453,0.08814265013511502,0.04794044456600813,17.104199130865265,4.1937183036493675,-2.931238488728109,1787248208.6163561
0.34231996536254883,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.0012479011107568872,-0.30271153671958473,0.04956454686488243,0.023810348307625635,17.104200216615975,4.193718535563236,-2.931238488728109,1787248208.6360848
0.3603701591491699,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008853366954778184,-0.3013632418226493,0.09777374562864694,0.011890149555125394,17.104200959937813,4.193718694321762,-2.931238488728109,1787248208.6562803
0.3822488784790039,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008824734071944954,-0.32136477671549457,0.07842114206568951,0.17848445610886676,17.10933901842242,4.1962090704784485,-2.9312610231151375,1787248208.6778705
0.4009253978729248,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008632123026699574,-0.33094419743848746,0.08800147641616718,0.08866641964595494,17.109338277491506,4.196208910990678,-2.931261023115138,1787248208.696185
0.4207489490509033,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.2,0.00018948118077872315,-0.3253117936301315,0.07861439255126967,0.044295251923721655,17.109337244562255,4.1962086897539885,-2.931261023115138,1787248208.7164972
0.4407370090484619,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00019520762730820652,-0.26991391800044084,0.05418614976917979,0.02235472171170953,17.109336063199855,4.196208437151758,-2.931261023115138,1787248208.7361286
0.460906982421875,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008881998537239787,-0.32965207235931615,0.14098783229978729,0.011439328446991795,17.10933511482866,4.1962082344680836,-2.931261023115138,1787248208.7561872
0.4806990623474121,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.2,0.00020197492379644315,-0.2879491438205477,0.03049414455942312,0.08537548197160241,17.107254218379644,4.197132321525887,-2.9310257308165433,1787248208.777955
0.5009691715240479,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.001214323954927222,-0.33584624743551217,0.10713597882595849,0.04190033633314268,17.107254297673897,4.197132337953752,-2.9310257308165433,1787248208.7960882
0.5218322277069092,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008978304059862476,-0.2883424056350954,0.10225432099439402,0.020574261052882032,17.107254364927343,4.197132352042535,-2.9310257308165433,1787248208.8164163
0.5406796932220459,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.2,-0.0019601543116600346,-0.37743683633875236,0.0835348247332881,0.010114468956047729,17.1072544361273,4.197132367103539,-2.9310257308165433,1787248208.8361995
0.5621063709259033,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.002,16.2,0.0001616304714785415,-0.2602783274596838,0.06377876327305287,0.003502319441604942,17.107254061549753,4.197132286956904,-2.9310257308165433,1787248208.8661873
0.5810985565185547,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.0012421747942645664,-0.33962475489685673,0.11215787847643632,0.039517465733103246,17.10614063184362,4.198248397855186,-2.9308220802420353,1787248208.8789473
0.6009485721588135,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00017126099123151978,-0.31111120854403396,0.07378528657262962,0.019611747651119216,17.10614063144487,4.1982483957242085,-2.9308220802420353,1787248208.8961902
0.6208066940307617,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00018271388429048652,-0.30660238381645755,0.07372078447220431,0.009777196456993214,17.106140775208967,4.198248425353508,-2.9308220802420353,1787248208.9160948
0.6448307037353516,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.00020770137032592652,-0.3256488490818157,0.05458704950950022,0.004935514349933819,17.10614065882544,4.198248399870227,-2.9308220802420353,1787248208.937496
0.6606276035308838,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008910630119701392,-0.2930759461788277,0.08789728633780314,0.0025347369707258535,17.106135849112412,4.198247370840989,-2.9308220802420353,1787248208.9590847
0.6806809902191162,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.0012632581095486394,-0.3107741165472504,0.07865258218013338,0.028464543681257535,17.105716182829074,4.199481556590618,-2.9309470056329863,1787248208.9762785
0.7009496688842773,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.0012728886618109084,-0.29251413836588824,0.06886595074359292,0.01402038554036123,17.10571929145121,4.19948222162503,-2.9309470056329863,1787248208.997347
0.7214550971984863,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,-0.0008996527467829455,-0.30744507726331705,0.07352768016702171,0.006930333111733692,17.10571698416584,4.199481728287002,-2.9309470056329863,1787248209.0172021
0.7406551837921143,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.001,16.2,0.0012450379525107266,-0.3156762030893745,0.1313172132812639,0.0034484406526147696,17.10571732362824,4.199481800937529,-2.9309470056329863,1787248209.0361562
