it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
1552200,0.5379,0.5379,-6.8819,-7.2253,0.0113,0.0120,1.3986,0.0122,0.0213,0.8005,10.00,0.200,0.700,0.950,0.0956,0.0932,0.0032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
1552400,0.5379,0.5379,-6.8819,-7.2253,0.0119,0.0149,1.3186,0.0109,0.0090,0.9351,10.00,0.200,0.700,0.950,0.0792,0.0918,0.0044,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
1552600,0.5379,0.5379,-6.7840,-7.0767,0.0138,0.0102,1.4015,0.0133,0.0245,0.8790,10.00,0.200,0.700,0.950,0.0846,0.1044,0.0024,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
1552800,0.5379,0.5379,-6.7840,-7.0767,0.0124,0.0161,1.2196,0.0133,0.0384,0.8646,10.00,0.200,0.700,0.950,0.0946,0.0834,0.0032,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
1553000,0.5379,0.5379,-6.7840,-7.0767,0.0126,0.0155,1.4106,0.0132,0.0098,0.8565,10.00,0.200,0.700,0.950,0.0851,0.1059,0.0032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00098
1553200,0.5379,0.5379,-6.8221,-7.2174,0.0113,0.0160,1.6290,0.0115,0.0394,0.7083,10.00,0.200,0.700,0.950,0.0872,0.0749,0.0044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00317
1553400,0.5379,0.5379,-6.8221,-7.2174,0.0100,0.0306,1.2742,0.0143,0.0310,0.7764,10.00,0.200,0.700,0.950,0.0806,0.1006,0.0042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00122
1553600,0.5379,0.5379,-6.9025,-7.1019,0.0156,0.0012,0.8154,0.0104,0.0075,0.4616,10.00,0.200,0.700,0.950,0.0017,0.0044,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1553800,0.5379,0.5379,-6.9025,-7.1019,0.0169,0.0163,1.0716,0.0091,0.0106,0.9146,10.00,0.200,0.700,0.950,0.0846,0.0935,0.0032,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
1554000,0.5379,0.5379,-6.9025,-7.1019,0.0121,0.0163,1.2626,0.0121,0.0075,0.7514,10.00,0.200,0.700,0.950,0.0880,0.0946,0.0034,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1554200,0.5379,0.5379,-6.8078,-7.0126,0.0109,0.0268,1.1916,0.0121,0.0220,0.6820,10.00,0.200,0.700,0.950,0.0904,0.0965,0.0034,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
1554400,0.5379,0.5379,-6.8078,-7.0126,0.0132,0.0154,1.3167,0.0128,0.0128,0.6923,10.00,0.200,0.700,0.950,0.0980,0.1006,0.0027,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
1554600,0.5379,0.5379,-6.8025,-7.1071,0.0097,0.0180,1.1738,0.0128,0.0136,0.7795,10.00,0.200,0.700,0.950,0.0923,0.0818,0.0029,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00244
1554800,0.5379,0.5379,-6.8025,-7.1071,0.0084,0.0156,1.4650,0.0085,0.0131,0.7738,10.00,0.200,0.700,0.950,0.0913,0.0925,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
1555000,0.5379,0.5379,-6.8025,-7.1071,0.0124,0.0365,1.4472,0.0136,0.0094,0.8169,10.00,0.200,0.700,0.950,0.0890,0.0830,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
1555200,0.5379,0.5379,-6.8779,-6.9844,0.0126,0.0265,1.5003,0.0060,0.0176,0.8302,10.00,0.200,0.700,0.950,0.0975,0.0990,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
1555400,0.5379,0.5379,-6.8779,-6.9844,0.0143,0.0025,0.8135,0.0105,0.0034,0.5289,10.00,0.200,0.700,0.950,0.0140,0.0163,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1555600,0.5379,0.5379,-6.7943,-7.0935,0.0110,0.0187,1.1797,0.0098,0.0244,0.7041,10.00,0.200,0.700,0.950,0.0855,0.0994,0.0027,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1555800,0.5379,0.5379,-6.7943,-7.0935,0.0080,0.0114,1.5790,0.0099,0.0147,0.7243,10.00,0.200,0.700,0.950,0.1049,0.0968,0.0024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1556000,0.5379,0.5379,-6.7943,-7.0935,0.0096,0.0203,2.0828,0.0085,0.0115,0.7205,10.00,0.200,0.700,0.950,0.1025,0.0998,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
1556200,0.5379,0.5379,-6.8597,-6.9963,0.0171,0.0150,1.0899,0.0151,0.0143,0.8209,10.00,0.200,0.700,0.950,0.0923,0.0845,0.0049,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
1556400,0.5379,0.5379,-6.8597,-6.9963,0.0103,0.0175,1.2158,0.0112,0.0157,0.8159,10.00,0.200,0.700,0.950,0.0776,0.0839,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00122
1556600,0.5379,0.5379,-6.8777,-7.0870,0.0132,0.0145,1.5335,0.0116,0.0178,0.6184,10.00,0.200,0.700,0.950,0.1050,0.1088,0.0020,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1556800,0.5379,0.5379,-6.8777,-7.0870,0.0097,0.0162,1.5811,0.0175,0.0132,0.7599,10.00,0.200,0.700,0.950,0.1015,0.0908,0.0029,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171
1557000,0.5379,0.5379,-6.8777,-7.0870,0.0090,0.0117,1.4366,0.0111,0.0375,0.8294,10.00,0.200,0.700,0.950,0.1014,0.0729,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00293
1557200,0.5379,0.5379,-6.8849,-7.0759,0.0210,0.0034,0.7534,0.0114,0.0060,0.5145,10.00,0.200,0.700,0.950,0.0250,0.0272,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1557400,0.5379,0.5379,-6.8849,-7.0759,0.0169,0.0147,1.3090,0.0143,0.0174,0.8707,10.00,0.200,0.700,0.950,0.0882,0.0892,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
1557600,0.5379,0.5379,-6.8852,-6.9061,0.0184,0.0158,1.7562,0.0068,0.0110,0.9284,10.00,0.200,0.700,0.950,0.0884,0.1020,0.0034,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00098
1557800,0.5379,0.5379,-6.8852,-6.9061,0.0091,0.0173,1.5484,0.0097,0.0159,0.9521,10.00,0.200,0.700,0.950,0.0862,0.0899,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00122
1558000,0.5379,0.5379,-6.8852,-6.9061,0.0099,0.0175,1.3394,0.0099,0.0424,0.9037,10.00,0.200,0.700,0.950,0.0971,0.1035,0.0022,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
1558200,0.5379,0.5379,-6.8602,-7.1096,0.0085,0.0190,1.1762,0.0084,0.0099,0.7973,10.00,0.200,0.700,0.950,0.0749,0.0838,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
1558400,0.5379,0.5379,-6.8602,-7.1096,0.0090,0.0097,1.2840,0.0092,0.0529,0.9247,10.00,0.200,0.700,0.950,0.1015,0.1015,0.0027,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1558600,0.5379,0.5379,-6.8348,-6.9002,0.0093,0.0166,1.3254,0.0161,0.0553,0.7432,10.00,0.200,0.700,0.950,0.0873,0.0849,0.0037,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
1558800,0.5379,0.5379,-6.8348,-6.9002,0.0143,0.0138,1.4285,0.0109,0.0078,1.2500,10.00,0.200,0.700,0.950,0.0915,0.0723,0.0046,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
1559000,0.5379,0.5379,-6.8348,-6.9002,0.0175,0.0010,0.7405,0.0115,0.0071,0.4808,10.00,0.200,0.700,0.950,0.0375,0.0391,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1559200,0.5379,0.5379,-6.8951,-6.9004,0.0132,0.0079,1.4825,0.0137,0.0281,0.8927,10.00,0.200,0.700,0.950,0.0868,0.0750,0.0034,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
1559400,0.5379,0.5379,-6.8951,-6.9004,0.0138,0.0188,1.4374,0.0139,0.0142,0.8992,10.00,0.200,0.700,0.950,0.1071,0.0922,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1559600,0.5379,0.5379,-6.9052,-7.0782,0.0148,0.0154,1.4615,0.0131,0.0238,0.8865,10.00,0.200,0.700,0.950,0.0919,0.0874,0.0034,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
1559800,0.5379,0.5379,-6.9052,-7.0782,0.0126,0.0278,1.4767,0.0180,0.0124,0.7642,10.00,0.200,0.700,0.950,0.1002,0.0980,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
1560000,0.5379,0.5379,-6.9052,-7.0782,0.0138,0.0208,1.2136,0.0104,0.0169,0.9581,10.00,0.200,0.700,0.950,0.0884,0.0761,0.0034,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
1560200,0.5379,0.5379,-6.8110,-7.1617,0.0102,0.0127,1.6278,0.0172,0.0202,1.0116,10.00,0.200,0.700,0.950,0.0924,0.0800,0.0054,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00342
1560400,0.5379,0.5379,-6.8110,-7.1617,0.0108,0.0152,1.4711,0.0122,0.0229,1.0338,10.00,0.200,0.700,0.950,0.0929,0.0850,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
1560600,0.5379,0.5379,-6.8288,-7.1042,0.0132,0.0121,1.4955,0.0156,0.0212,0.7131,10.00,0.200,0.700,0.950,0.0799,0.0973,0.0034,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00122
1560800,0.5379,0.5379,-6.8288,-7.1042,0.0172,0.0037,0.8278,0.0141,0.0155,0.4092,10.00,0.200,0.700,0.950,0.0484,0.0504,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1561000,0.5379,0.5379,-6.8288,-7.1042,0.0124,0.0109,1.3533,0.0172,0.0338,0.8984,10.00,0.200,0.700,0.950,0.0835,0.0861,0.0046,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00269
1561200,0.5379,0.5379,-6.8778,-7.1417,0.0132,0.0167,1.4422,0.0128,0.0190,1.1895,10.00,0.200,0.700,0.950,0.0914,0.0947,0.0034,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1561400,0.5379,0.5379,-6.8778,-7.1417,0.0117,0.0183,1.4573,0.0132,0.0102,1.0204,10.00,0.200,0.700,0.950,0.0877,0.1032,0.0039,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00098
1561600,0.5379,0.5379,-6.8585,-7.2561,0.0107,0.0124,1.6337,0.0133,0.0144,0.9885,10.00,0.200,0.700,0.950,0.0964,0.0835,0.0044,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
1561800,0.5379,0.5379,-6.8585,-7.2561,0.0146,0.0149,1.2966,0.0112,0.0173,0.7426,10.00,0.200,0.700,0.950,0.0926,0.0924,0.0022,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1562000,0.5379,0.5379,-6.8585,-7.2561,0.0111,0.0129,1.2702,0.0091,0.0214,0.9206,10.00,0.200,0.700,0.950,0.1056,0.1084,0.0020,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1562200,0.5379,0.5379,-6.8479,-7.1585,0.0107,0.0178,1.2980,0.0098,0.0176,0.7818,10.00,0.200,0.700,0.950,0.0993,0.0938,0.0027,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
1562400,0.5379,0.5379,-6.8479,-7.1585,0.0120,0.0243,1.1610,0.0107,0.0392,0.9470,10.00,0.200,0.700,0.950,0.0977,0.1035,0.0015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00073
1562600,0.5379,0.5379,-6.9716,-6.9586,0.0134,0.0037,0.8026,0.0094,0.0109,0.5602,10.00,0.200,0.700,0.950,0.0587,0.0610,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1562800,0.5379,0.5379,-6.9716,-6.9586,0.0190,0.0189,1.1044,0.0118,0.0173,0.9291,10.00,0.200,0.700,0.950,0.0829,0.0846,0.0027,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
1563000,0.5379,0.5379,-6.9716,-6.9586,0.0108,0.0113,1.3084,0.0208,0.0153,0.8431,10.00,0.200,0.700,0.950,0.0952,0.0992,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1563200,0.5379,0.5379,-6.7642,-7.1396,0.0121,0.0138,1.1794,0.0112,0.0186,0.9610,10.00,0.200,0.700,0.950,0.0948,0.1036,0.0022,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00049
1563400,0.5379,0.5379,-6.7642,-7.1396,0.0103,0.0194,1.2785,0.0094,0.0112,0.8904,10.00,0.200,0.700,0.950,0.0979,0.0962,0.0022,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
1563600,0.5379,0.5379,-6.8226,-7.0761,0.0133,0.0165,1.2457,0.0104,0.0311,0.7758,10.00,0.200,0.700,0.950,0.0925,0.0864,0.0039,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
1563800,0.5379,0.5379,-6.8226,-7.0761,0.0140,0.0114,1.1604,0.0180,0.0382,0.7987,10.00,0.200,0.700,0.950,0.1050,0.0888,0.0039,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00293
1564000,0.5379,0.5379,-6.8226,-7.0761,0.0118,0.0154,1.4011,0.0115,0.0155,0.7964,10.00,0.200,0.700,0.950,0.0935,0.0824,0.0034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
1564200,0.5379,0.5379,-6.8170,-6.9523,0.0138,0.0205,1.2487,0.0100,0.0316,0.7191,10.00,0.200,0.700,0.950,0.0928,0.1018,0.0024,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00049
1564400,0.5379,0.5379,-6.8170,-6.9523,0.0183,0.0071,0.8578,0.0099,0.0126,0.5761,10.00,0.200,0.700,0.950,0.0698,0.0717,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1564600,0.5379,0.5379,-6.8381,-6.9370,0.0132,0.0124,1.5243,0.0102,0.0167,0.7226,10.00,0.200,0.700,0.950,0.0735,0.0932,0.0046,0.00024,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00122
1564800,0.5379,0.5379,-6.8381,-6.9370,0.0147,0.0098,1.1758,0.0117,0.0192,0.6680,10.00,0.200,0.700,0.950,0.0975,0.1028,0.0027,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
1565000,0.5379,0.5379,-6.8381,-6.9370,0.0152,0.0121,1.2935,0.0095,0.0181,0.9441,10.00,0.200,0.700,0.950,0.0931,0.0966,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1565200,0.5379,0.5379,-6.7910,-6.9854,0.0129,0.0149,1.2549,0.0099,0.0171,0.7134,10.00,0.200,0.700,0.950,0.0902,0.0890,0.0044,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
1565400,0.5379,0.5379,-6.7910,-6.9854,0.0148,0.0117,1.3259,0.0084,0.0250,0.6824,10.00,0.200,0.700,0.950,0.0636,0.0920,0.0044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00122
1565600,0.5379,0.5379,-6.8280,-6.9830,0.0184,0.0179,1.2456,0.0097,0.0106,0.7738,10.00,0.200,0.700,0.950,0.0901,0.0950,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
1565800,0.5379,0.5379,-6.8280,-6.9830,0.0181,0.0192,1.4274,0.0074,0.0318,0.7509,10.00,0.200,0.700,0.950,0.1062,0.1027,0.0010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098
1566000,0.5379,0.5379,-6.8280,-6.9830,0.0162,0.0191,1.3634,0.0101,0.0181,0.6408,10.00,0.200,0.700,0.950,0.1062,0.1008,0.0024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1566200,0.5379,0.5379,-6.8114,-7.2676,0.0158,0.0080,0.7689,0.0075,0.0130,0.5991,10.00,0.200,0.700,0.950,0.0802,0.0822,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1566400,0.5379,0.5379,-6.8114,-7.2676,0.0108,0.0126,1.1850,0.0081,0.0151,0.8013,10.00,0.200,0.700,0.950,0.0666,0.0785,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
1566600,0.5379,0.5379,-6.8783,-7.1456,0.0144,0.0129,1.2193,0.0109,0.0126,0.7985,10.00,0.200,0.700,0.950,0.1068,0.0949,0.0029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
1566800,0.5379,0.5379,-6.8783,-7.1456,0.0095,0.0155,1.2753,0.0104,0.0096,0.7905,10.00,0.200,0.700,0.950,0.0983,0.0856,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00293
1567000,0.5379,0.5379,-6.8783,-7.1456,0.0086,0.0099,1.1961,0.0115,0.0119,0.7627,10.00,0.200,0.700,0.950,0.1011,0.0941,0.0027,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
1567200,0.5379,0.5379,-6.7029,-7.0151,0.0157,0.0178,1.1595,0.0070,0.0114,0.8625,10.00,0.200,0.700,0.950,0.0919,0.0729,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
1567400,0.5379,0.5379,-6.7029,-7.0151,0.0107,0.0146,1.3747,0.0127,0.0094,0.9067,10.00,0.200,0.700,0.950,0.0908,0.0996,0.0042,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
1567600,0.5379,0.5379,-6.7124,-7.0160,0.0153,0.0189,1.2505,0.0054,0.0113,0.7537,10.00,0.200,0.700,0.950,0.0908,0.0651,0.0044,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
1567800,0.5379,0.5379,-6.7124,-7.0160,0.0162,0.0216,1.1426,0.0103,0.0123,0.9211,10.00,0.200,0.700,0.950,0.0954,0.0953,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1568000,0.5379,0.5379,-6.7124,-7.0160,0.0119,0.0140,0.8689,0.0054,0.0064,0.8164,10.00,0.200,0.700,0.950,0.0889,0.0873,0.0002,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1568200,0.5379,0.5379,-6.7678,-7.1409,0.0095,0.0219,1.3904,0.0099,0.0227,0.8381,10.00,0.200,0.700,0.950,0.0802,0.0755,0.0049,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
1568400,0.5379,0.5379,-6.7678,-7.1409,0.0098,0.0143,1.4612,0.0107,0.0273,0.9607,10.00,0.200,0.700,0.950,0.1010,0.0863,0.0027,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
1568600,0.5379,0.5379,-6.9334,-7.0940,0.0128,0.0097,1.6070,0.0102,0.0149,0.8829,10.00,0.200,0.700,0.950,0.1056,0.0841,0.0029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
1568800,0.5379,0.5379,-6.9334,-7.0940,0.0127,0.0161,1.6998,0.0084,0.0324,1.0629,10.00,0.200,0.700,0.950,0.0998,0.0932,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00269
1569000,0.5379,0.5379,-6.9334,-7.0940,0.0144,0.0160,1.2953,0.0098,0.0286,0.8244,10.00,0.200,0.700,0.950,0.0874,0.0898,0.0015,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00049
1569200,0.5379,0.5379,-6.9954,-7.1507,0.0108,0.0248,1.4115,0.0100,0.0122,1.1409,10.00,0.200,0.700,0.950,0.1001,0.1070,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1569400,0.5379,0.5379,-6.9954,-7.1507,0.0133,0.0123,1.3959,0.0090,0.0081,0.9875,10.00,0.200,0.700,0.950,0.0964,0.0619,0.0049,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00317
1569600,0.5379,0.5379,-6.7904,-7.1076,0.0137,0.0149,1.5239,0.0081,0.0152,1.1018,10.00,0.200,0.700,0.950,0.0916,0.0983,0.0032,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
1569800,0.5379,0.5379,-6.7904,-7.1076,0.0125,0.0158,0.9555,0.0088,0.0105,0.7659,10.00,0.200,0.700,0.950,0.0956,0.0983,0.0002,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
