t,phase,kind,v_cmd,delta_cmd,servo_cmd,erpm_cmd,erpm_meas,current_motor,duty,v_batt,wz,ax,ay,v_pose,x,y,yaw,pose_t
0.03190183639526367,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040426015853881836,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06057572364807129,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08064866065979004,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10064148902893066,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12065267562866211,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14061784744262695,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16062307357788086,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1805555820465088,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20069074630737305,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.22064924240112305,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24060654640197754,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2607724666595459,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28070068359375,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30075740814208984,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.32082438468933105,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3408026695251465,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3606748580932617,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38077449798583984,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4006366729736328,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4207744598388672,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4408397674560547,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4621880054473877,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4807889461517334,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5007822513580322,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5206422805786133,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.54060959815979,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5606386661529541,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5805826187133789,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6007580757141113,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6209802627563477,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6407971382141113,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6606223583221436,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6806843280792236,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7007582187652588,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.720632791519165,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.740656852722168,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7629938125610352,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7807207107543945,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8006181716918945,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8207342624664307,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8405811786651611,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8605902194976807,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8806803226470947,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.900606632232666,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9206547737121582,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9407849311828613,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9607682228088379,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9807116985321045,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0008025169372559,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0206704139709473,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0406687259674072,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.061732292175293,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0806021690368652,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1007637977600098,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1206023693084717,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1406042575836182,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1607556343078613,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1807360649108887,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2007341384887695,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.22059965133667,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2407097816467285,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.260770559310913,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2807483673095703,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.300753116607666,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3206801414489746,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.340782880783081,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.360776662826538,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3807013034820557,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4007542133331299,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.421147108078003,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4408106803894043,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4609806537628174,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4806098937988281,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5007264614105225,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5207927227020264,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5406274795532227,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5606966018676758,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.580749750137329,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6007637977600098,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6206493377685547,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.640772819519043,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.660719394683838,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6806280612945557,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7006280422210693,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7206175327301025,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.740640640258789,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.760765790939331,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7806429862976074,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.800757646560669,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8206133842468262,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8406040668487549,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8606882095336914,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8808040618896484,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.901341438293457,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9216139316558838,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9407978057861328,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9604675769805908,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0012575316630191562,-0.3030486287163683,0.0542773297921606,0.0,0.0,0.0,0.0,0.0
1.9803240299224854,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.6,-0.0008853366954778184,-0.2969667932757005,0.06415331399671231,0.0,0.0,0.0,0.0,0.0
2.0004703998565674,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.0012575316630191562,-0.3118415258102658,0.02092769734671407,0.0,0.0,0.0,0.0,0.0
2.0204081535339355,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.0012728886618109084,-0.2785944389137107,0.09271261481397275,0.0,0.0,0.0,0.0,0.0
2.0403971672058105,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008478554339153676,-0.2975847709064041,0.044851581212107305,0.0,0.0,0.0,0.0,0.0
2.0605006217956543,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00020197492379644315,-0.3260983172592269,0.07364414939878117,0.0,0.0,0.0,0.0,0.0
2.0805275440216064,IDLE,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.6,0.00017698743776100315,-0.2647309458243967,0.03511603982451561,0.0,0.0,0.0,0.0,0.0
2.1005847454071045,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.0012728886618109084,-0.34418974944219727,0.10741949570703468,0.0,0.0,0.0,0.0,0.0
2.1204628944396973,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.0002009340738376899,-0.2789877007282584,0.020772161403705525,0.0,0.0,0.0,0.0,0.0
2.140608310699463,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.6,0.00019520762730820652,-0.32147711635102283,0.08318541703800975,0.0,0.0,0.0,0.0,0.0
2.1616976261138916,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008699796966860659,-0.2975285645435406,0.05444452362187491,0.0,0.0,0.0,0.0,0.0
2.180695056915283,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.6,0.00020770137032592652,-0.2698015418198132,0.06379195605393306,0.0,0.0,0.0,0.0,0.0
2.2006359100341797,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00015199995172556318,-0.37231003398047235,0.08361189834790395,0.0,0.0,0.0,0.0,0.0
2.2205657958984375,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008603491444237971,-0.24602153601072274,0.015852350488376743,0.0,0.0,0.0,0.0,0.0
2.2405779361724854,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.002,16.6,0.0012479011107568872,-0.3161256347216863,0.06894393798569354,0.0,0.0,0.0,0.0,0.0
2.260599374771118,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008728428549322264,-0.30192501309048936,0.05453482656247033,0.0,0.0,0.0,0.0,0.0
2.280414581298828,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008757061432155494,-0.28271000182673944,0.04496702718108381,0.0,0.0,0.0,0.0,0.0
2.3005051612854004,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008546226978943137,-0.2738609349150778,0.08790956549119855,0.0,0.0,0.0,0.0,0.0
2.3204033374786377,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.002,16.6,-0.001935166890643176,-0.32063442290416333,0.05942843464153569,0.0,0.0,0.0,0.0,0.0
2.3403098583221436,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008574859861776367,-0.264337684009849,0.04478620202929662,0.0,0.0,0.0,0.0,0.0
2.3604061603546143,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00020770137032592652,-0.2874997121882359,0.06412725734084646,0.0,0.0,0.0,0.0,0.0
2.380415678024292,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00019234440404346486,-0.28867949763187895,0.030326768004211857,0.0,0.0,0.0,0.0,0.0
2.4005508422851562,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00017985066102574486,-0.30682709963261345,0.07366929242716225,0.0,0.0,0.0,0.0,0.0
2.4204301834106445,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.001267162215281425,-0.2924579685481241,0.04492869137182254,0.0,0.0,0.0,0.0,0.0
2.4404163360595703,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.002,16.6,-0.0008699796966860659,-0.2928512303626718,0.04483857115672407,0.0,0.0,0.0,0.0,0.0
2.4603724479675293,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,-0.0008824734071944954,-0.2785382690959466,0.06877535544220237,0.0,0.0,0.0,0.0,0.0
2.4804000854492188,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00019807085057294823,-0.32519941744950387,0.08822019883602294,0.0,0.0,0.0,0.0,0.0
2.5004117488861084,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00019807085057294823,-0.2320456667407811,0.02055179445437716,0.0,0.0,0.0,0.0,0.0
2.5204226970672607,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.0012325442420022975,-0.3346103287192044,0.06430903266521781,0.0,0.0,0.0,0.0,0.0
2.540407180786133,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00125076439904021,-0.2785944389137107,0.05439244685524258,0.0,0.0,0.0,0.0,0.0
2.5606048107147217,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00019520762730820652,-0.30237448126790056,0.049641766659895836,0.0,0.0,0.0,0.0,0.0
2.5804126262664795,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00019234440404346486,-0.3307756514400957,0.06408998133946753,0.0,0.0,0.0,0.0,0.0
2.600533962249756,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16.6,0.0012728886618109084,-0.25560095673371563,0.07333289478726712,0.0,0.0,0.0,0.0,0.0
2.620661973953247,ARM,stop,0.0,0.0,0.5,0.0,0.0,0.0,-0.001,16.6,0.00018375473424923978,-0.34903562962145784,0.10261675701760531,0.0,0.0,0.0,0.0,0.0
