t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786615472.8235719,0.00097188199999999998,0.0011459739999999999,nan,nan,1786615472.8222625,1786615472.8220885,nan,nan
1786615473.8429468,0.00047455899999999999,0.0057282610000000001,nan,nan,1786615473.8420644,1786615473.8368108,nan,nan
1786615474.8432293,0.001190422,0.001421482,nan,nan,1786615474.8416369,1786615474.8414059,nan,nan
1786615475.861841,0.00081530800000000005,0.00099279500000000009,nan,nan,1786615475.8608382,1786615475.8606608,nan,nan
1786615476.8621044,0.0011249999999999999,0.0012644900000000001,nan,nan,1786615476.8605056,1786615476.8603663,nan,nan
1786615477.881536,0.001162305,0.0013507020000000001,nan,nan,1786615477.8800676,1786615477.8798792,nan,nan
1786615478.8819346,0.001607594,0.0018603490000000001,nan,nan,1786615478.8799839,1786615478.8797309,nan,nan
1786615479.9010291,0.0014576859999999999,0.001624559,nan,nan,1786615479.8991754,1786615479.8990085,nan,nan
1786615480.9202549,0.0011826110000000001,0.001389181,nan,nan,1786615480.9187934,1786615480.918587,nan,nan
1786615481.9400842,0.001338779,0.0015331959999999999,nan,nan,1786615481.9383922,1786615481.9381979,nan,nan
1786615482.9590607,0.00084410799999999999,0.001027874,nan,nan,1786615482.9578702,1786615482.9576869,nan,nan
1786615483.9662724,0.000730815,0.00086525700000000003,0.18806594500000001,0.0056191510000000002,1786615483.9575889,1786615483.9574547,1786615483.1784763,1786615483.9575889
1786615484.9737525,0.000751163,0.00089654700000000003,0.18806594500000001,0.0045270370000000002,1786615484.9581606,1786615484.9580152,1786615483.1784763,1786615484.9581606
1786615485.9744895,0.00079895699999999999,0.00093455299999999997,0.18806594500000001,0.0063339249999999998,1786615485.9566636,1786615485.9565279,1786615483.1784763,1786615485.9566636
1786615486.9757059,0.0011133409999999999,0.0012984870000000001,0.18806594500000001,0.011287360999999999,1786615486.9516799,1786615486.9514949,1786615483.1784763,1786615486.9516799
1786615487.9777327,0.00054440599999999999,0.0059067690000000001,0.18806594500000001,0.0072437760000000004,1786615487.9768388,1786615487.9714766,1786615483.1784763,1786615487.9559984
1786615488.987185,0.001217475,0.0014024319999999999,0.18806594500000001,0.0073060989999999999,1786615488.9759393,1786615488.9757545,1786615483.1784763,1786615488.9759393
1786615489.9884551,0.003396666,0.0035689239999999998,0.18806594500000001,0.0090482970000000003,1786615489.9752438,1786615489.9750714,1786615483.1784763,1786615489.9752438
1786615490.9939053,0.00057310800000000002,0.00066949000000000002,0.18806594500000001,0.0079364829999999994,1786615490.9748497,1786615490.9747534,1786615483.1784763,1786615490.9748497
1786615491.9961901,0.00067729900000000002,0.00079204299999999998,0.18806594500000001,0.0083960130000000008,1786615491.9744868,1786615491.9743721,1786615483.1784763,1786615491.9744868
1786615492.997108,0.00089965800000000001,0.0010300769999999999,0.18806594500000001,0.0090177940000000009,1786615492.974299,1786615492.9741685,1786615483.1784763,1786615492.974299
1786615494.0065763,0.0016996800000000001,0.0018489730000000001,0.18806594500000001,0.0090859430000000008,1786615493.9940321,1786615493.9938827,1786615483.1784763,1786615493.9940321
1786615495.0143952,0.0014600240000000001,0.001553593,0.18806594500000001,0.0092002839999999995,1786615494.9934382,1786615494.9933445,1786615483.1784763,1786615494.9934382
1786615496.0153265,0.00083502000000000001,0.00095859500000000002,0.18806594500000001,0.0093544509999999997,1786615495.9933987,1786615495.9932752,1786615483.1784763,1786615495.9933987
1786615497.0177183,0.0023927570000000001,0.0025324560000000002,0.18806594500000001,0.010386444999999999,1786615496.9930573,1786615496.9929175,1786615483.1784763,1786615496.9930573
1786615498.0282662,0.0019621310000000002,0.0020810690000000001,0.18806594500000001,0.010986248000000001,1786615498.0124674,1786615498.0123487,1786615483.1784763,1786615498.0124674
1786615499.0341725,0.00059418299999999997,0.0059390390000000001,0.18806594500000001,0.010195404,1786615499.0126281,1786615499.007283,1786615483.1784763,1786615499.0126281
1786615500.0353615,0.001230692,0.001376791,0.18806594500000001,0.011009207999999999,1786615500.0120692,1786615500.0119228,1786615483.1784763,1786615500.0120692
1786615501.046155,0.0021661549999999999,0.0023633109999999999,0.18806594500000001,0.011286157999999999,1786615501.0316529,1786615501.0314558,1786615483.1784763,1786615501.0316529
1786615502.0481799,0.00098834199999999991,0.001152293,0.18806594500000001,0.01224124,1786615502.0313027,1786615502.0311387,1786615483.1784763,1786615502.0313027
1786615503.049336,0.0011839999999999999,0.0012962550000000001,0.18806594500000001,0.011839163,1786615503.0478554,1786615503.0477431,1786615483.1784763,1786615503.0309989
1786615504.0540624,0.00093015800000000005,0.0010215230000000001,0.18806594500000001,0.012457774,1786615504.0306866,1786615504.0305955,1786615483.1784763,1786615504.0306866
1786615505.0546372,0.001356854,0.001469365,0.18806594500000001,0.012483088999999999,1786615505.0305293,1786615505.0304167,1786615483.1784763,1786615505.0305293
1786615506.0664465,0.00099129899999999996,0.001119678,0.18806594500000001,0.012625328,1786615506.0500569,1786615506.0499287,1786615483.1784763,1786615506.0500569
1786615507.0753527,0.001541705,0.001731731,0.18806594500000001,0.012536689,1786615507.0501075,1786615507.0499172,1786615483.1784763,1786615507.0501075
1786615508.0756938,0.00096360100000000002,0.0011133499999999999,0.18806594500000001,0.014532326,1786615508.049583,1786615508.049433,1786615483.1784763,1786615508.049583
1786615509.0761297,0.00075793300000000002,0.00089549499999999995,0.18806594500000001,0.0037868490000000001,1786615509.0693636,1786615509.0692263,1786615483.1784763,1786615509.0693636
1786615510.0771437,0.000378487,0.0056327510000000001,0.18806594500000001,0.004544027,1786615510.069232,1786615510.0639777,1786615483.1784763,1786615510.069232
1786615511.087148,0.0026482369999999999,0.0027874309999999999,0.18806594500000001,0.0088151940000000002,1786615511.0644639,1786615511.0643246
