ros_time,msg_stamp,selected_mode,selected_wz,vesc_wz,livox_wz,livox_wz_raw,livox_bias_wz,vesc_weight,livox_weight,vesc_valid,livox_valid,fallback_used,vesc_header_stamp,livox_header_stamp,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1786618140.6060274,1786618140.6055367,vesc,-0.00088819985372397866,-0.00088819985372397866,nan,nan,0.01,1,0,1,0,0,1786618140.6055367,nan,-0.0012135582961138242,-0.001348698637124484,-0.00088819985372397866,-0.12363836613347967,0.11225406517803371,9.5189330286455061
1786618140.6288054,1786618140.6254687,vesc,0.0023198556987301055,0.0023198556987301055,nan,nan,0.01,1,0,1,0,0,1786618140.6254687,nan,-0.00018584859264144957,-0.0013573206211536155,0.0023198556987301055,-0.11123550757662937,0.059112794618094711,9.6865996057655366
1786618140.6456623,1786618140.6453955,vesc,0.00018375473424923978,0.00018375473424923978,nan,nan,0.01,1,0,1,0,0,1786618140.6453955,nan,-0.00016086117162459086,-0.00348211641479223,0.00018375473424923978,-0.13406048030333206,0.088111184804539278,9.5906023539633907
1786618140.6698701,1786618140.6653566,vesc,0.00020770137032592652,0.00020770137032592652,nan,nan,0.01,1,0,1,0,0,1786618140.6653566,nan,0.00090432992344739716,0.00077889243536141293,0.00020770137032592652,-0.091458706772489684,0.10236401111021642,9.6342529901193075
1786618140.6829369,1786618140.6819859,vesc,0.00019911170053170147,0.00019911170053170147,nan,nan,0.01,1,0,1,0,0,1786618140.6819859,nan,0.00090432992344739716,-0.0024168883891660629,0.00019911170053170147,-0.1619560398891764,0.069145082212742182,9.5183681875893171
1786618140.7073503,1786618140.7057192,vesc,0.0012450379525107266,0.0012450379525107266,nan,nan,0.01,1,0,1,0,0,1786618140.7057192,nan,-0.0012385462372793334,-0.00028916311832836143,0.0012450379525107266,-0.073254907545166503,0.078194452814166482,9.7158380241647819
1786618140.7257864,1786618140.7254853,vesc,-0.00089392630025346203,-0.00089392630025346203,nan,nan,0.01,1,0,1,0,0,1786618140.7254853,nan,-0.0012135582961138242,-0.003479219186809468,-0.00089392630025346203,-0.16212458588756817,0.097846598284283104,9.5328143191982235
1786618140.7461135,1786618140.745626,vesc,-0.00086034914442379708,-0.00086034914442379708,nan,nan,0.01,1,0,1,0,0,1786618140.745626,nan,0.00091682389403015165,-0.00028350494130924384,-0.00086034914442379708,-0.12014078085115454,0.07363764437108955,9.6290489679660141
1786618140.7678475,1786618140.7669289,vesc,-0.0029907236623751793,-0.0029907236623751793,nan,nan,0.01,1,0,1,0,0,1786618140.7669289,nan,0.00094181131504701037,-0.00027777914496557348,-0.0029907236623751793,-0.12053402439315253,0.059177479444016967,9.6625383123264328
1786618140.7876997,1786618140.7859464,vesc,0.0012671622152814249,0.0012671622152814249,nan,nan,0.01,1,0,1,0,0,1786618140.7859464,nan,0.00089183595286464255,-0.0013544910124954062,0.0012671622152814249,-0.12972020157414743,0.083217978721567221,9.6289624291706559
1786618140.8061912,1786618140.8053811,vesc,-0.00087961024894833511,-0.00087961024894833511,nan,nan,0.01,1,0,1,0,0,1786618140.8053811,nan,-0.0012135582961138242,0.0018470832277002929,-0.00087961024894833511,-0.091683422588645591,0.10710254006001563,9.6534248416206765
1786618140.8318796,1786618140.8288898,vesc,0.00015486317499030486,0.00015486317499030486,nan,nan,0.01,1,0,1,0,0,1786618140.8288898,nan,-0.0033564344568405551,-0.00028623364112927423,0.00015486317499030486,-0.15761576115999176,0.11215214089583192,9.5568569015464391
1786618140.8429129,1786618140.84252,vesc,-0.00086997969668606593,-0.00086997969668606593,nan,nan,0.01,1,0,1,0,0,1786618140.84252,nan,-0.00014836720104183631,0.00078178966334417502,-0.00086997969668606593,-0.11033664431200574,0.068898841333044913,9.609990552453155
1786618140.8663151,1786618140.8653476,vesc,0.00021733189007890484,0.00021733189007890484,nan,nan,0.01,1,0,1,0,0,1786618140.8653476,nan,0.0019695210185193849,-0.00028640112899470504,0.00021733189007890484,-0.11112314966855141,0.073508603625139557,9.6770581188557117
1786618140.8854721,1786618140.8852634,vesc,0.0012296809537189744,0.0012296809537189744,nan,nan,0.01,1,0,1,0,0,1786618140.8852634,nan,-0.0023037368122026708,-0.0013543901036572276,0.0012296809537189744,-0.14279720757946546,0.11225466817217367,9.5187084955548471
1786618140.905659,1786618140.9053221,vesc,-0.00087856930146170981,-0.00087856930146170981,nan,nan,0.01,1,0,1,0,0,1786618140.9053221,nan,-0.00014836720104183631,-0.002413992201480602,-0.00087856930146170981,-0.10131901312940261,0.016079551371291245,9.6578582007180103
1786618140.9258945,1786618140.9255784,vesc,0.0023255820152224267,0.0023255820152224267,nan,nan,0.01,1,0,1,0,0,1786618140.9255784,nan,-0.00018584859264144957,0.00077320096882866945,0.0023255820152224267,-0.13406048030333206,0.11206127150619594,9.590666673338319
1786618140.9415193,1786618140.9411328,vesc,0.00016735691800802484,0.00016735691800802484,nan,nan,0.01,1,0,1,0,0,1786618140.9411328,nan,-0.0022912428416199163,-0.00028626693064290023,0.00016735691800802484,-0.12498666103041511,0.092785010655866529,9.633834329460683
1786618140.9659815,1786618140.96558,vesc,0.0012518052164896727,0.0012518052164896727,nan,nan,0.01,1,0,1,0,0,1786618140.96558,nan,-0.00017335514220734541,-0.002419717997824272,0.0012518052164896727,-0.14363990102632496,0.064161353918578357,9.5904245985999523
1786618140.982959,1786618140.9814768,vesc,-0.00088819985372397866,-0.00088819985372397866,nan,nan,0.01,1,0,1,0,0,1786618140.9814768,nan,-0.0012135582961138242,-0.001348698637124484,-0.00088819985372397866,-0.15744725170669938,0.11698079006072959,9.5425008170624324
1786618141.0062034,1786618141.0059376,vesc,0.0012603948212653164,0.0012603948212653164,nan,nan,0.01,1,0,1,0,0,1786618141.0059376,nan,-0.00017335514220734541,0.00077606386700050461,0.0012603948212653164,-0.068521376137709034,0.054231282966927807,9.7206198773299093
1786618141.0256829,1786618141.0254185,vesc,0.00019520762730820652,0.00019520762730820652,nan,nan,0.01,1,0,1,0,0,1786618141.0254185,nan,-0.00016086117162459086,0.00077892676517233987,0.00019520762730820652,-0.13856928675835878,0.11212579187917093,9.56666151317188
1786618141.0459919,1786618141.0454443,vesc,-0.00085748598617763668,-0.00085748598617763668,nan,nan,0.01,1,0,1,0,0,1786618141.0454443,nan,0.00091682389403015165,0.00078175533353324808,-0.00085748598617763668,-0.10605253540058523,0.078362852632160696,9.6531792585527683
1786618141.06146,1786618141.0611317,vesc,0.00018948118077872315,0.00018948118077872315,nan,nan,0.01,1,0,1,0,0,1786618141.0611317,nan,-0.00016086117162459086,-0.001351594824809945,0.00018948118077872315,-0.12042166648507457,0.068783285728770238,9.6529851309848027
1786618141.0829093,1786618141.081326,vesc,-0.00087961024894833511,-0.00087961024894833511,nan,nan,0.01,1,0,1,0,0,1786618141.081326,nan,-0.0012135582961138242,0.0018470832277002929,-0.00087961024894833511,-0.091851950314487674,0.087903827910594146,9.6677423344797262
1786618141.1056218,1786618141.1053505,vesc,0.00017022014127276652,0.00017022014127276652,nan,nan,0.01,1,0,1,0,0,1786618141.1053505,nan,-0.0022912438819172173,0.00077899334419959175,0.00017022014127276652,-0.13344250267262847,0.083462757797288845,9.5379025664766459
1786618141.1217682,1786618141.1213353,vesc,-0.00089496711770292476,-0.00089496711770292476,nan,nan,0.01,1,0,1,0,0,1786618141.1213353,nan,-0.0022787499113344628,0.00078185624237142701,-0.00089496711770292476,-0.10633343930705497,0.068718454722450417,9.6771013882533907
1786618141.1461959,1786618141.1452267,vesc,0.00021446866681416318,0.00021446866681416318,nan,nan,0.01,1,0,1,0,0,1786618141.1452267,nan,0.0019695210185193849,-0.0013516614038371971,0.00021446866681416318,-0.13896253030035677,0.059345440720818488,9.6000479465324133
1786618141.1657572,1786618141.1652365,vesc,0.00019234440404346486,0.00019234440404346486,nan,nan,0.01,1,0,1,0,0,1786618141.1652365,nan,-0.00016086117162459086,-0.00028633454996745305,0.00019234440404346486,-0.12431251358194739,0.10251954705322497,9.5763842637746848
1786618141.1856904,1786618141.1853678,vesc,-0.00089783040598624762,-0.00089783040598624762,nan,nan,0.01,1,0,1,0,0,1786618141.1853678,nan,-0.0022787488710371622,-0.00028340403247106507,-0.00089783040598624762,-0.10999957058777188,0.09771620536965564,9.5813286695419038
1786618141.205883,1786618141.2054048,vesc,-0.0030003542146374487,-0.0030003542146374487,nan,nan,0.01,1,0,1,0,0,1786618141.2054048,nan,-0.00012337978002497762,0.00078751545968784543,-0.0030003542146374487,-0.14386459856993117,0.044949777894171206,9.609532130726393
1786618141.2254965,1786618141.2252333,vesc,-0.0019380303089636616,-0.0019380303089636616,nan,nan,0.01,1,0,1,0,0,1786618141.2252333,nan,-0.00013587375060773214,-0.00028060875362378264,-0.0019380303089636616,-0.091627234498331767,0.087955319955636213,9.6485833468533428
1786618141.2459102,1786618141.2453973,vesc,-0.0019380303089636616,-0.0019380303089636616,nan,nan,0.01,1,0,1,0,0,1786618141.2453973,nan,-0.00013587375060773214,-0.00028060875362378264,-0.0019380303089636616,-0.12487430312233716,0.059280609714498667,9.6241642038010013
1786618141.2656834,1786618141.2653716,vesc,-0.00088819985372397866,-0.00088819985372397866,nan,nan,0.01,1,0,1,0,0,1786618141.2653716,nan,-0.0012135582961138242,-0.001348698637124484,-0.00088819985372397866,-0.1433028273020911,0.083398694238056237,9.5617381573819102
1786618141.2856004,1786618141.2852178,vesc,-0.00086034914442379708,-0.00086034914442379708,nan,nan,0.01,1,0,1,0,0,1786618141.2852178,nan,0.00091682389403015165,-0.00028350494130924384,-0.00086034914442379708,-0.10193699076010621,0.03030802036822422,9.7105825465115458
1786618141.3058484,1786618141.3052807,vesc,-0.0019283997567013926,-0.0019283997567013926,nan,nan,0.01,1,0,1,0,0,1786618141.3052807,nan,0.00092931734446425576,-0.0013459023179799006,-0.0019283997567013926,-0.15271370202669221,0.12175778272763793,9.5473598534774737
1786618141.3217938,1786618141.3215222,vesc,0.00019520762730820652,0.00019520762730820652,nan,nan,0.01,1,0,1,0,0,1786618141.3215222,nan,-0.00016086117162459086,0.00077892676517233987,0.00019520762730820652,-0.12966401348383361,0.044910711182922114,9.6240694789033796
1786618141.3457296,1786618141.3454413,vesc,0.0012450379525107266,0.0012450379525107266,nan,nan,0.01,1,0,1,0,0,1786618141.3454413,nan,-0.0012385462372793334,-0.00028916311832836143,0.0012450379525107266,-0.1106737180362396,0.078401626982614658,9.6387541769211111
1786618141.3659124,1786618141.3654284,vesc,-0.0019476606011516052,-0.0019476606011516052,nan,nan,0.01,1,0,1,0,0,1786618141.3654284,nan,-0.0012010648456797202,0.00078468585102963622,-0.0019476606011516052,-0.10109429731324671,0.097561418601184613,9.6389178989663833
1786618141.3860586,1786618141.3856997,vesc,-0.00090173438168187074,-0.00090173438168187074,nan,nan,0.01,1,0,1,0,0,1786618141.3856997,nan,-0.0033439415265551012,0.0029124111218673376,-0.00090173438168187074,-0.087399313677225088,0.068666341410718701,9.696484908970433
1786618141.4056726,1786618141.4053504,vesc,0.0012603948212653164,0.0012603948212653164,nan,nan,0.01,1,0,1,0,0,1786618141.4053504,nan,-0.00017335514220734541,0.00077606386700050461,0.0012603948212653164,-0.16685812643130049,0.11222968959673985,9.5280067382831248
1786618141.4258616,1786618141.4254506,vesc,0.00021160544354942147,0.00021160544354942147,nan,nan,0.01,1,0,1,0,0,1786618141.4254506,nan,0.0019695210185193849,-0.0024169227189769897,0.00021160544354942147,-0.11134786548470732,0.044717022156149255,9.696139923232181
1786618141.4455664,1786618141.4453127,vesc,0.0012671622152814249,0.0012671622152814249,nan,nan,0.01,1,0,1,0,0,1786618141.4453127,nan,0.00089183595286464255,-0.0013544910124954062,0.0012671622152814249,-0.13394812239525411,0.073766867842536499,9.5809836838036517
1786618141.4655969,1786618141.4653084,vesc,0.0012642990570352647,0.0012642990570352647,nan,nan,0.01,1,0,1,0,0,1786618141.4653084,nan,0.00089183595286464255,-0.0024197512873378982,0.0012642990570352647,-0.12002842294307658,0.1024035346352079,9.6195472421243267
1786618141.4861217,1786618141.4857035,vesc,0.00018271388429048652,0.00018271388429048652,nan,nan,0.01,1,0,1,0,0,1786618141.4857035,nan,-0.0012260522666965789,0.00077896005468596581,0.00018271388429048652,-0.14814870748135167,0.021115685337981915,9.5663048330018228
1786618141.5056036,1786618141.5053022,vesc,-0.001950524019472091,-0.001950524019472091,nan,nan,0.01,1,0,1,0,0,1786618141.5053022,nan,-0.0012010648456797202,-0.00028057442381285586,-0.001950524019472091,-0.11563197439612782,0.12147335221907696,9.6531827668823098
1786618141.5255754,1786618141.5252988,vesc,-0.0019312629149475528,-0.0019312629149475528,nan,nan,0.01,1,0,1,0,0,1786618141.5252988,nan,0.00092931734446425576,-0.0024111625928223929,-0.0019312629149475528,-0.15716632952767995,0.073934975299735584,9.5184371847369675
1786618141.5490096,1786618141.5455458,vesc,-0.00088533669547781837,-0.00088533669547781837,nan,nan,0.01,1,0,1,0,0,1786618141.5455458,nan,-0.0012135582961138242,-0.00028343732198469102,-0.00088533669547781837,-0.11551959821550017,0.064018864576052437,9.6434483218476998
1786618141.5660293,1786618141.5658207,vesc,0.00020483814706118484,0.00020483814706118484,nan,nan,0.01,1,0,1,0,0,1786618141.5658207,nan,0.00090432992344739716,-0.00028636783948107899,0.00020483814706118484,-0.11585667193973403,0.06394160823593964,9.6721873880088651
1786618141.585681,1786618141.5853629,vesc,-0.0019351668906431761,-0.0019351668906431761,nan,nan,0.01,1,0,1,0,0,1786618141.5853629,nan,-0.00013587375060773214,0.00078465256151601006,-0.0019351668906431761,-0.11563195612357813,0.035252974311934082,9.6529512171325678
1786618141.6055872,1786618141.6052778,vesc,0.0023073619882216763,0.0023073619882216763,nan,nan,0.01,1,0,1,0,0,1786618141.6052778,nan,-0.0012510396877134374,-0.0013572873316399895,0.0023073619882216763,-0.10064486568093489,0.12640452866031637,9.6006771069635306
1786618141.6256149,1786618141.6252921,vesc,0.00017698743776100315,0.00017698743776100315,nan,nan,0.01,1,0,1,0,0,1786618141.6252921,nan,-0.0012260522666965789,-0.001351561535296319,0.00017698743776100315,-0.13400429221301824,0.045013841453403813,9.5856965398211287
1786618141.6457958,1786618141.6452916,vesc,-0.00087284285493222644,-0.00087284285493222644,nan,nan,0.01,1,0,1,0,0,1786618141.6452916,nan,-0.00014836720104183631,-0.00028347165179561784,-0.00087284285493222644,-0.12972020157414743,0.064057894742202137,9.6289109736707132
1786618141.6658535,1786618141.6654725,vesc,0.0012978762128649296,0.0012978762128649296,nan,nan,0.01,1,0,1,0,0,1786618141.6654725,nan,0.0030222186631572692,0.00077596295816232579,0.0012978762128649296,-0.11568814421389195,0.078350281117970155,9.6578570312748298
1786618141.6859159,1786618141.6855531,vesc,-0.00090069356423240813,-0.00090069356423240813,nan,nan,0.01,1,0,1,0,0,1786618141.6855531,nan,-0.0022787488710371622,-0.001348664307313557,-0.00090069356423240813,-0.16674575025067284,0.093095351639895796,9.5183763736915807
1786618141.7060513,1786618141.7056401,vesc,-0.001940893467209822,-0.001940893467209822,nan,nan,0.01,1,0,1,0,0,1786618141.7056401,nan,-0.00013587375060773214,-0.0013458690284662747,-0.001940893467209822,-0.087792575491772773,0.030256053236890068,9.7299099339559234
1786618141.7258859,1786618141.7252502,vesc,0.00018661795751398149,0.00018661795751398149,nan,nan,0.01,1,0,1,0,0,1786618141.7252502,nan,-0.00016086117162459086,-0.0024168550996524372,0.00018661795751398149,-0.16240547152148821,0.13131238932814426,9.556852223773717
1786618141.7458112,1786618141.7454817,vesc,0.00017698743776100315,0.00017698743776100315,nan,nan,0.01,1,0,1,0,0,1786618141.7454817,nan,-0.0012260522666965789,-0.001351561535296319,0.00017698743776100315,-0.13000110548061716,0.063993538822174401,9.6528600005644876
1786618141.7657185,1786618141.7653987,vesc,0.0012450379525107266,0.0012450379525107266,nan,nan,0.01,1,0,1,0,0,1786618141.7653987,nan,-0.0012385462372793334,-0.00028916311832836143,0.0012450379525107266,-0.15378112042598246,0.073612976429000554,9.6382349441489623
1786618141.785661,1786618141.7853775,vesc,-0.00087284285493222644,-0.00087284285493222644,nan,nan,0.01,1,0,1,0,0,1786618141.7853775,nan,-0.00014836720104183631,-0.00028347165179561784,-0.00087284285493222644,-0.14324663921177727,0.088201597380432872,9.5569621514326855
1786618141.8056474,1786618141.8053045,vesc,0.00017985066102574486,0.00017985066102574486,nan,nan,0.01,1,0,1,0,0,1786618141.8053045,nan,-0.0012260522666965789,-0.00028630022015652622,0.00017985066102574486,-0.082834328268159396,0.063824700462987494,9.7156871659944954
1786618141.825628,1786618141.8253572,vesc,0.00018948118077872315,0.00018948118077872315,nan,nan,0.01,1,0,1,0,0,1786618141.8253572,nan,-0.00016086117162459086,-0.001351594824809945,0.00018948118077872315,-0.1905257560597633,0.093134747257039407,9.5037255895260841
1786618141.8456893,1786618141.8454013,vesc,0.00021446866681416318,0.00021446866681416318,nan,nan,0.01,1,0,1,0,0,1786618141.8454013,nan,0.0019695210185193849,-0.0013516614038371971,0.00021446866681416318,-0.11089843385239551,0.054400048235915932,9.6578488451725661
1786618141.8655362,1786618141.8652928,vesc,0.0012421747942645664,0.0012421747942645664,nan,nan,0.01,1,0,1,0,0,1786618141.8652928,nan,-0.0012385462372793334,-0.0013544244334681541,0.0012421747942645664,-0.13000110548061716,0.068783578089565367,9.6528728644394732
1786618141.8858569,1786618141.8854897,vesc,0.0012671622152814249,0.0012671622152814249,nan,nan,0.01,1,0,1,0,0,1786618141.8854897,nan,0.00089183595286464255,-0.0013544910124954062,0.0012671622152814249,-0.11980370712692068,0.09287498469056743,9.600362526747972
1786618141.9055936,1786618141.9053304,vesc,0.00017412421449626149,0.00017412421449626149,nan,nan,0.01,1,0,1,0,0,1786618141.9053304,nan,-0.0012260522666965789,-0.0024168218101388111,0.00017412421449626149,-0.14859813911366349,0.049752827216945406,9.604698822061323
1786618141.9256175,1786618141.9253645,vesc,0.00020770137032592652,0.00020770137032592652,nan,nan,0.01,1,0,1,0,0,1786618141.9253645,nan,0.00090432992344739716,0.00077889243536141293,0.00020770137032592652,-0.11596902984781199,0.073495885930551452,9.6817920248504379
1786618141.9456582,1786618141.9453673,vesc,0.00019520762730820652,0.00019520762730820652,nan,nan,0.01,1,0,1,0,0,1786618141.9453673,nan,-0.00016086117162459086,0.00077892676517233987,0.00019520762730820652,-0.1196351611285289,0.049803405634502695,9.5858778035141086
1786618141.9661222,1786618141.9653449,vesc,-0.00088819985372397866,-0.00088819985372397866,nan,nan,0.01,1,0,1,0,0,1786618141.9653449,nan,-0.0012135582961138242,-0.001348698637124484,-0.00088819985372397866,-0.14369607084408909,0.064148453498493296,9.5952146378673433
1786618141.9859719,1786618141.9856362,vesc,0.00019807085057294823,0.00019807085057294823,nan,nan,0.01,1,0,1,0,0,1786618141.9856362,nan,-0.00016086117162459086,0.0018441870400148319,0.00019807085057294823,-0.12431251358194739,0.097729526058383698,9.5763713998996991
1786618142.0055993,1786618142.0052376,vesc,0.0012450379525107266,0.0012450379525107266,nan,nan,0.01,1,0,1,0,0,1786618142.0052376,nan,-0.0012385462372793334,-0.00028916311832836143,0.0012450379525107266,-0.12994491739030334,0.016106192748747361,9.6479413225472399
1786618142.0256739,1786618142.0253711,vesc,-0.00086425325015658267,-0.00086425325015658267,nan,nan,0.01,1,0,1,0,0,1786618142.0253711,nan,-0.00014836720104183631,0.002912310213029159,-0.00086425325015658267,-0.11501399676542423,0.11682494348437622,9.6004829793955651
1786618142.0456944,1786618142.0453873,vesc,0.00019234440404346486,0.00019234440404346486,nan,nan,0.01,1,0,1,0,0,1786618142.0453873,nan,-0.00016086117162459086,-0.00028633454996745305,0.00019234440404346486,-0.12966401348383361,0.068860797884578773,9.6241337982783079
1786618142.0657947,1786618142.0654383,vesc,-0.00087284285493222644,-0.00087284285493222644,nan,nan,0.01,1,0,1,0,0,1786618142.0654383,nan,-0.00014836720104183631,-0.00028347165179561784,-0.00087284285493222644,-0.12481813330457303,0.064083512856875302,9.6193881978517766
1786618142.085634,1786618142.0853214,vesc,-0.00087570614321554941,-0.00087570614321554941,nan,nan,0.01,1,0,1,0,0,1786618142.0853214,nan,-0.00014836720104183631,-0.0013487319266381099,-0.00087570614321554941,-0.072749296958815712,0.054360214077579627,9.6726668597128764
1786618142.1057501,1786618142.1053624,vesc,0.00019520762730820652,0.00019520762730820652,nan,nan,0.01,1,0,1,0,0,1786618142.1053624,nan,-0.00016086117162459086,0.00077892676517233987,0.00019520762730820652,-0.16173132407302049,0.12667686274097889,9.4993635664627618
1786618142.1255648,1786618142.125313,vesc,0.00022019511334364655,0.00022019511334364655,nan,nan,0.01,1,0,1,0,0,1786618142.125313,nan,0.0019695210185193849,0.00077885914584778699,0.00022019511334364655,-0.10165608685363647,0.059112502257299582,9.6867118723108661
1786618142.145726,1786618142.1453776,vesc,-0.0019255363383809071,-0.0019255363383809071,nan,nan,0.01,1,0,1,0,0,1786618142.1453776,nan,0.00092931734446425576,-0.00028064204313740869,-0.0019255363383809071,-0.1531069638412399,0.083347494553809298,9.5807848784629641
1786618142.1656976,1786618142.1654129,vesc,-0.0019283997567013926,-0.0019283997567013926,nan,nan,0.01,1,0,1,0,0,1786618142.1654129,nan,0.00092931734446425576,-0.0013459023179799006,-0.0019283997567013926,-0.12002842294307658,0.083243450655842821,9.619495786624384
1786618142.1856964,1786618142.1853979,vesc,-0.00086711640840274296,-0.00086711640840274296,nan,nan,0.01,1,0,1,0,0,1786618142.1853979,nan,-0.00014836720104183631,0.0018470499381866669,-0.00086711640840274296,-0.10650196703289705,0.11179001550596546,9.6915872809304346
1786618142.2057841,1786618142.2053022,vesc,0.00018271388429048652,0.00018271388429048652,nan,nan,0.01,1,0,1,0,0,1786618142.2053022,nan,-0.0012260522666965789,0.00077896005468596581,0.00018271388429048652,-0.15705398989215169,0.08833078430678043,9.5088956978271426
1786618142.2257695,1786618142.2253959,vesc,-0.00084499214563204465,-0.00084499214563204465,nan,nan,0.01,1,0,1,0,0,1786618142.2253959,nan,0.0019820149891021394,0.00078172204401962214,-0.00084499214563204465,-0.063619307868134634,0.073416985060966056,9.7111485570109153
1786618142.2457144,1786618142.2453711,vesc,0.00020483814706118484,0.00020483814706118484,nan,nan,0.01,1,0,1,0,0,1786618142.2453711,nan,0.00090432992344739716,-0.00028636783948107899,0.00020483814706118484,-0.15755959134222763,0.05947477382756361,9.5519265290973863
1786618142.2657547,1786618142.2654159,vesc,0.00019911170053170147,0.00019911170053170147,nan,nan,0.01,1,0,1,0,0,1786618142.2654159,nan,0.00090432992344739716,-0.0024168883891660629,0.00019911170053170147,-0.11529488239934427,0.073650398610777046,9.6243162314144683
1786618142.2857873,1786618142.2854488,vesc,0.0023102251464678365,0.0023102251464678365,nan,nan,0.01,1,0,1,0,0,1786618142.2854488,nan,-0.0012510396877134374,-0.00029202601650019658,0.0023102251464678365,-0.12019695066891867,0.040094615259665289,9.6337489601085053
1786618142.3057902,1786618142.3053868,vesc,-0.0019323037323970157,-0.0019323037323970157,nan,nan,0.01,1,0,1,0,0,1786618142.3053868,nan,-0.00013587375060773214,0.001849912836358502,-0.0019323037323970157,-0.12972020157414743,0.1023780992460317,9.6290138846705986
1786618142.3260214,1786618142.3254778,vesc,-0.00085462269789431371,-0.00085462269789431371,nan,nan,0.01,1,0,1,0,0,1786618142.3254778,nan,0.00091682389403015165,0.001847016648673041,-0.00085462269789431371,-0.13873783275675056,0.068976974755543097,9.5809146866560013
1786618142.3461607,1786618142.3457675,vesc,-0.0019351668906431761,-0.0019351668906431761,nan,nan,0.01,1,0,1,0,0,1786618142.3457675,nan,-0.00013587375060773214,0.00078465256151601006,-0.0019351668906431761,-0.10616489330866319,0.078337124882189357,9.6627581676443697
1786618142.3657837,1786618142.365483,vesc,0.00021160544354942147,0.00021160544354942147,nan,nan,0.01,1,0,1,0,0,1786618142.365483,nan,0.0019695210185193849,-0.0024169227189769897,0.00021160544354942147,-0.11078607594431755,0.083165901954934895,9.6483459498876982
1786618142.3860502,1786618142.3854115,vesc,0.0012421747942645664,0.0012421747942645664,nan,nan,0.01,1,0,1,0,0,1786618142.3854115,nan,-0.0012385462372793334,-0.0013544244334681541,0.0012421747942645664,-0.091851950314487674,0.05916370194154652,9.6676651512298122
1786618142.4058714,1786618142.4055727,vesc,0.00019520762730820652,0.00019520762730820652,nan,nan,0.01,1,0,1,0,0,1786618142.4055727,nan,-0.00016086117162459086,0.00077892676517233987,0.00019520762730820652,-0.12893369621760176,0.13608848664011752,9.5620480598247468
