t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786619160.3469603,0.0011440199999999999,0.0012618460000000001,0.121544886,0.007377214,1786619160.3372307,1786619160.3371129,1786619159.0740802,1786619160.3372307
1786619161.3585672,0.00069169200000000004,0.00078622200000000005,0.121544886,0.012864059000000001,1786619161.3418326,1786619161.341738,1786619159.0740802,1786619161.3418326
1786619162.3658006,0.00086782299999999999,0.00099995300000000004,0.121544886,0.012106575,1786619162.3423145,1786619162.3421824,1786619159.0740802,1786619162.3423145
1786619163.3681877,0.00064189900000000003,0.00076215699999999996,0.121544886,0.013679145,1786619163.3418515,1786619163.3417311,1786619159.0740802,1786619163.3418515
1786619164.3796566,0.00079991700000000003,0.00094392,0.121544886,0.013906477,1786619164.3619251,1786619164.3617809,1786619159.0740802,1786619164.3619251
1786619165.385591,0.00087051000000000001,0.0010097769999999999,0.121544886,0.0067838910000000002,1786619165.3575044,1786619165.3573649,1786619159.0740802,1786619165.3575044
1786619166.385782,0.00067386799999999999,0.000750061,0.121544886,0.012328914,1786619166.3619428,1786619166.3618665,1786619159.0740802,1786619166.3619428
1786619167.3858626,0.00062490600000000005,0.00073457199999999996,0.124149828,0.01198286,1786619167.3620956,1786619167.3619862,1786619166.8218634,1786619167.3620956
1786619168.3862729,0.0011920520000000001,0.0013531750000000001,0.124149828,0.012004268,1786619168.3621776,1786619168.3620162,1786619166.8218634,1786619168.3621776
1786619169.3863134,0.0011423550000000001,0.001265941,0.124149828,0.012180720000000001,1786619169.3619189,1786619169.3617954,1786619166.8218634,1786619169.3619189
1786619170.3863254,0.00071038000000000004,0.00094795199999999995,0.124149828,0.012305426,1786619170.3624279,1786619170.3621902,1786619166.8218634,1786619170.3624279
1786619171.3974905,0.00082324600000000003,0.00094635200000000002,0.124149828,0.012204272,1786619171.3820624,1786619171.3819392,1786619166.8218634,1786619171.3820624
1786619172.3987331,0.00082286200000000005,0.001073907,0.124149828,0.012452052,1786619172.3822467,1786619172.3819954,1786619166.8218634,1786619172.3822467
1786619173.3991935,0.0051005349999999998,0.0052336250000000004,0.12314984499999999,0.012362451,1786619173.3820972,1786619173.381964,1786619173.1257966,1786619173.3820972
1786619174.4064076,0.00059984999999999997,0.00068676399999999997,0.12314984499999999,0.012494261,1786619174.3820081,1786619174.3819211,1786619173.1257966,1786619174.3820081
1786619175.4068477,0.00075809300000000005,0.00087879899999999999,0.12314984499999999,0.0068275080000000004,1786619175.3780267,1786619175.3779061,1786619173.1257966,1786619175.3780267
1786619176.41872,0.00085428700000000002,0.00095483299999999998,0.12314984499999999,0.012889019999999999,1786619176.4020936,1786619176.401993,1786619173.1257966,1786619176.4020936
1786619177.4194803,0.00051482399999999999,0.005772162,0.12314984499999999,0.012639255,1786619177.4030213,1786619177.3977637,1786619173.1257966,1786619177.4030213
1786619178.4278185,0.00095947299999999997,0.0010807869999999999,0.12314984499999999,0.012984894,1786619178.4021704,1786619178.4020491,1786619173.1257966,1786619178.4021704
1786619179.4380922,0.00089614299999999996,0.0010037609999999999,0.12314984499999999,0.012679129000000001,1786619179.4221025,1786619179.4219949,1786619173.1257966,1786619179.4221025
1786619180.4452908,0.0016937569999999999,0.0018081589999999999,0.12314984499999999,0.011735880000000001,1786619180.4224985,1786619180.422384,1786619173.1257966,1786619180.4224985
1786619181.4467034,0.0013050780000000001,0.0014499440000000001,0.12314984499999999,0.013375715999999999,1786619181.4222643,1786619181.4221194,1786619173.1257966,1786619181.4222643
1786619182.4577811,0.00075758100000000001,0.00090225500000000003,0.12314984499999999,0.01208683,1786619182.4423573,1786619182.4422126,1786619173.1257966,1786619182.4423573
1786619183.4585829,0.00085262300000000005,0.000997265,0.12314984499999999,0.012241808999999999,1786619183.4424963,1786619183.4423516,1786619173.1257966,1786619183.4424963
1786619184.4668076,0.000867631,0.00098817700000000002,0.12314984499999999,0.012297874,1786619184.4422779,1786619184.4421573,1786619173.1257966,1786619184.4422779
1786619185.4790828,0.00092446399999999995,0.0010605300000000001,0.12314984499999999,0.012726617000000001,1786619185.4623253,1786619185.462189,1786619173.1257966,1786619185.4623253
1786619186.4874809,0.00077258899999999996,0.000936848,0.12314984499999999,0.012531637999999999,1786619186.4626443,1786619186.4624801,1786619173.1257966,1786619186.4626443
1786619187.4886682,0.00076062099999999995,0.00089934300000000004,0.12314984499999999,0.0065725289999999997,1786619187.4781196,1786619187.4779809,1786619173.1257966,1786619187.4781196
1786619188.4983695,0.000776813,0.00089595099999999997,0.12314984499999999,0.012360723000000001,1786619188.4823,1786619188.4821811,1786619173.1257966,1786619188.4823
