t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786615590.195828,0.0032975370000000001,0.0033957309999999999,0.18044400099999999,0.019226924999999999,1786615590.1536522,1786615590.153554,1786615575.197911,1786615590.1536522
1786615591.2055163,0.00069070700000000004,0.0010650670000000001,0.18044400099999999,0.0071372270000000003,1786615591.1943939,1786615591.1940196,1786615575.197911,1786615591.1943939
1786615592.205564,0.002008892,0.0021239869999999999,0.18044400099999999,0.007542885,1786615592.1945989,1786615592.194484,1786615575.197911,1786615592.1945989
1786615593.2076471,0.0015557259999999999,0.001663552,0.18044400099999999,0.022798628000000001,1786615593.1775801,1786615593.1774724,1786615575.197911,1786615593.1775801
1786615594.2082129,0.001387919,0.001531791,0.18044400099999999,0.0055540750000000003,1786615594.1960311,1786615594.1958871,1786615575.197911,1786615594.1960311
1786615595.2128408,0.0013820099999999999,0.001521494,0.18044400099999999,0.0055974459999999998,1786615595.1959507,1786615595.1958115,1786615575.197911,1786615595.1959507
1786615596.2172635,0.00060931400000000001,0.00072709200000000004,0.18044400099999999,0.0074057230000000003,1786615596.2165148,1786615596.216397,1786615575.197911,1786615596.1945455
1786615597.2178509,0.00070697900000000005,0.00081217400000000003,0.18044400099999999,0.0048349450000000002,1786615597.216924,1786615597.2168186,1786615575.197911,1786615597.1970558
1786615598.2183886,0.00047907100000000002,0.0057248109999999998,0.18044400099999999,0.0041208110000000003,1786615598.2177346,1786615598.2124889,1786615575.197911,1786615598.1973271
1786615599.2189212,0.00095518600000000001,0.0011050680000000001,0.18044400099999999,0.00333979,1786615599.2177913,1786615599.2176411,1786615575.197911,1786615599.198096
1786615600.2192624,0.00049682700000000003,0.0058239190000000003,0.18044400099999999,0.012899347,1786615600.2184696,1786615600.2131426,1786615575.197911,1786615600.1985817
1786615601.2237661,0.00074580800000000004,0.00084584500000000002,0.18044400099999999,0.012587927,1786615601.1990438,1786615601.1989439,1786615575.197911,1786615601.1990438
1786615602.2238073,0.0010094139999999999,0.00119969,0.18044400099999999,0.012514137,1786615602.1996398,1786615602.1994493,1786615575.197911,1786615602.1996398
1786615603.2261336,0.00091375500000000004,0.001543284,0.18044400099999999,0.012635011999999999,1786615603.2005758,1786615603.1999462,1786615575.197911,1786615603.2005758
1786615604.2362669,0.00041505200000000001,0.0058448700000000003,0.18044400099999999,0.01170072,1786615604.2206995,1786615604.2152696,1786615575.197911,1786615604.2206995
1786615605.2365711,0.0011086169999999999,0.001258042,0.18044400099999999,0.012694756,1786615605.2202716,1786615605.2201221,1786615575.197911,1786615605.2202716
1786615606.2440555,0.000776661,0.00092301199999999996,0.18044400099999999,0.011618682,1786615606.2205157,1786615606.2203693,1786615575.197911,1786615606.2205157
1786615607.2545223,0.001319029,0.001442427,0.18044400099999999,0.010098304000000001,1786615607.2418504,1786615607.2417269,1786615575.197911,1786615607.2418504
1786615608.257453,0.00126537,0.0014109490000000001,0.18044400099999999,0.0098407960000000006,1786615608.242569,1786615608.2424233,1786615575.197911,1786615608.242569
1786615609.2691922,0.0021731749999999998,0.0023152960000000001,0.18044400099999999,0.010103413,1786615609.2419326,1786615609.2417905,1786615575.197911,1786615609.2419326
1786615610.2776439,0.0021989879999999998,0.0023451420000000001,0.18044400099999999,0.010450661,1786615610.2622683,1786615610.2621222,1786615575.197911,1786615610.2622683
1786615611.2867584,0.0012269290000000001,0.001421863,0.18044400099999999,0.0090251959999999992,1786615611.2636452,1786615611.2634501,1786615575.197911,1786615611.2636452
1786615612.2973983,0.001125516,0.001284854,0.18044400099999999,0.010458726999999999,1786615612.2825778,1786615612.2824185,1786615575.197911,1786615612.2825778
1786615613.3032403,0.00055265499999999999,0.006193479,0.18044400099999999,0.0084943629999999996,1786615613.2831659,1786615613.2775249,1786615575.197911,1786615613.2831659
1786615614.3042333,0.00116727,0.0013396339999999999,0.18044400099999999,0.0089844739999999992,1786615614.2828643,1786615614.2826922,1786615575.197911,1786615614.2828643
1786615615.3042481,0.0006826,0.00099522099999999991,0.18044400099999999,0.0086958620000000004,1786615615.2832937,1786615615.2829812,1786615575.197911,1786615615.2832937
1786615616.3059225,0.0016244199999999999,0.0017747279999999999,0.18044400099999999,0.0088988599999999998,1786615616.2837634,1786615616.2836132,1786615575.197911,1786615616.2837634
1786615617.3150249,0.00056272199999999998,0.000672188,0.18044400099999999,0.0088709870000000003,1786615617.3034632,1786615617.3033535,1786615575.197911,1786615617.3034632
1786615618.3160663,0.00068290600000000005,0.001392506,0.18044400099999999,0.0083624649999999995,1786615618.3043568,1786615618.3036473,1786615575.197911,1786615618.3043568
1786615619.3231392,0.00067227499999999996,0.00083048599999999996,0.18044400099999999,0.007594885,1786615619.3039818,1786615619.3038237,1786615575.197911,1786615619.3039818
1786615620.3232136,0.00080705299999999996,0.00096788699999999996,0.18044400099999999,0.0074803200000000004,1786615620.3042991,1786615620.3041379,1786615575.197911,1786615620.3042991
1786615621.3239672,0.0031266670000000001,0.003254374,0.18044400099999999,0.0068390880000000001,1786615621.305428,1786615621.3053002,1786615575.197911,1786615621.305428
1786615622.3257365,0.00085293999999999995,0.0010033069999999999,0.18044400099999999,0.0070987510000000004,1786615622.3246131,1786615622.3244629,1786615575.197911,1786615622.3049119
1786615623.3261371,0.00087982200000000005,0.001029419,0.18044400099999999,0.0079152900000000002,1786615623.3250329,1786615623.3248835,1786615575.197911,1786615623.3048661
1786615624.3262181,0.00082799900000000005,0.001021604,0.18044400099999999,0.0070267580000000001,1786615624.325181,1786615624.3249874,1786615575.197911,1786615624.3050923
1786615625.3263352,0.000739787,0.00090506600000000005,0.18044400099999999,0.0066893150000000004,1786615625.3254073,1786615625.3252418,1786615575.197911,1786615625.3052993
1786615626.3263547,0.000442609,0.005602269,0.18044400099999999,0.0056986379999999998,1786615626.3256731,1786615626.3205135,1786615575.197911,1786615626.3058445
1786615627.3269212,0.001035832,0.0011754090000000001,0.18044400099999999,0.0060501289999999996,1786615627.3256266,1786615627.3254871,1786615575.197911,1786615627.3059363
1786615628.334142,0.00081550100000000005,0.00094912399999999997,0.18044400099999999,0.0056885349999999998,1786615628.3257225,1786615628.3255887,1786615575.197911,1786615628.3257225
1786615629.3361642,0.0014167819999999999,0.0015730970000000001,0.18044400099999999,0.0061858420000000004,1786615629.3259611,1786615629.3258049,1786615575.197911,1786615629.3259611
1786615630.3364012,0.0013921960000000001,0.001566593,0.18044400099999999,0.0055556640000000001,1786615630.3270314,1786615630.3268569,1786615575.197911,1786615630.3270314
1786615631.3370736,0.0012665700000000001,0.001455369,0.18044400099999999,0.0062591130000000002,1786615631.3264589,1786615631.3262701,1786615575.197911,1786615631.3264589
1786615632.3446217,0.001649986,0.001792344,0.18044400099999999,0.0055756540000000002,1786615632.326452,1786615632.3263097,1786615575.197911,1786615632.326452
1786615633.3487706,0.001121642,0.001262432,0.18044400099999999,0.0049247809999999996,1786615633.3474181,1786615633.3472774,1786615575.197911,1786615633.3267596
1786615634.3569179,0.00080943200000000001,0.00091856800000000003,0.18044400099999999,0.0095023369999999996,1786615634.3426445,1786615634.3425355,1786615575.197911,1786615634.3426445
1786615635.3652515,0.001226801,0.0013562279999999999,0.18044400099999999,0.0049717590000000001,1786615635.3471079,1786615635.3469787,1786615575.197911,1786615635.3471079
1786615636.3689265,0.00094144499999999996,0.0010761519999999999,0.18044400099999999,0.0049372720000000004,1786615636.3676567,1786615636.367522,1786615575.197911,1786615636.3470473
1786615637.3741488,0.000532425,0.00062005299999999997,0.18044400099999999,0.0042204529999999999,1786615637.3672466,1786615637.3671591,1786615575.197911,1786615637.3672466
1786615638.3745039,0.0011891200000000001,0.0013332350000000001,0.18044400099999999,0.0049700760000000004,1786615638.3472753,1786615638.3471313,1786615575.197911,1786615638.3472753
1786615639.3862772,0.001701087,0.0018403060000000001,0.18044400099999999,0.014510541,1786615639.3675573,1786615639.3674181,1786615575.197911,1786615639.3675573
1786615640.3887472,0.00049964699999999998,0.0057718739999999998,0.18044400099999999,0.0052142990000000004,1786615640.3879073,1786615640.3826354,1786615575.197911,1786615640.3675513
1786615641.3939164,0.00053008299999999999,0.00062795099999999996,0.18044400099999999,0.0031919510000000002,1786615641.3879611,1786615641.3878634,1786615575.197911,1786615641.3879611
1786615642.4057331,0.0020813419999999999,0.002267285,0.18044400099999999,0.014100728,1786615642.3879929,1786615642.3878069,1786615575.197911,1786615642.3879929
1786615643.4118817,0.001097155,0.001249429,0.18044400099999999,0.013593172000000001,1786615643.3880033,1786615643.387851,1786615575.197911,1786615643.3880033
1786615644.4142902,0.001338108,0.0014651309999999999,0.18044400099999999,0.013799845999999999,1786615644.3883617,1786615644.3882349,1786615575.197911,1786615644.3883617
1786615645.4255772,0.00067130900000000003,0.00079721100000000004,0.18044400099999999,0.013327500000000001,1786615645.4085441,1786615645.4084179,1786615575.197911,1786615645.4085441
1786615646.4343307,0.00082485999999999996,0.00096862000000000001,0.18044400099999999,0.013455191,1786615646.4083962,1786615646.4082525,1786615575.197911,1786615646.4083962
1786615647.445817,0.00074433699999999997,0.00086511800000000001,0.18044400099999999,0.013900902,1786615647.4283841,1786615647.4282632,1786615575.197911,1786615647.4283841
1786615648.45525,0.00090441700000000002,0.001024685,0.18044400099999999,0.013154037,1786615648.4287341,1786615648.4286137,1786615575.197911,1786615648.4287341
1786615649.4552622,0.00042500399999999999,0.0056481709999999996,0.18044400099999999,0.014529764000000001,1786615649.428957,1786615649.4237337,1786615575.197911,1786615649.428957
1786615650.4662278,0.0012724170000000001,0.0014094870000000001,0.18044400099999999,0.013266595000000001,1786615650.4489501,1786615650.4488127,1786615575.197911,1786615650.4489501
1786615651.4744349,0.0018621690000000001,0.002005831,0.18044400099999999,0.013164220000000001,1786615651.4489646,1786615651.4488211,1786615575.197911,1786615651.4489646
1786615652.4857137,0.00044554700000000002,0.00570529,0.18044400099999999,0.012972653000000001,1786615652.4692237,1786615652.463964,1786615575.197911,1786615652.4692237
1786615653.4860489,0.00059896899999999998,0.0058873440000000001,0.18044400099999999,0.011791746000000001,1786615653.4700584,1786615653.4647701,1786615575.197911,1786615653.4700584
1786615654.4867601,0.00052408100000000003,0.0064323430000000001,0.18044400099999999,0.012351999000000001,1786615654.4700441,1786615654.4641356,1786615575.197911,1786615654.4700441
1786615655.4868233,0.0012134870000000001,0.0012985830000000001,0.18044400099999999,0.012979296,1786615655.4692073,1786615655.4691219,1786615575.197911,1786615655.4692073
1786615656.4939396,0.0019474379999999999,0.0020327890000000001,0.18044400099999999,0.0075442900000000004,1786615656.4648979,1786615656.4648123,1786615575.197911,1786615656.4648979
1786615657.4945035,0.0015548879999999999,0.001710229,0.18044400099999999,0.013250471999999999,1786615657.4694598,1786615657.4693043,1786615575.197911,1786615657.4694598
1786615658.4946334,0.0013268010000000001,0.0014515159999999999,0.18044400099999999,0.012971287999999999,1786615658.4694302,1786615658.4693053,1786615575.197911,1786615658.4694302
1786615659.504518,0.00090852499999999998,0.0010562169999999999,0.18044400099999999,0.011475557000000001,1786615659.4899542,1786615659.4898067,1786615575.197911,1786615659.4899542
1786615660.5053179,0.00035318099999999999,0.0055777719999999999,0.18044400099999999,0.011657536,1786615660.4899979,1786615660.4847734,1786615575.197911,1786615660.4899979
1786615661.5068235,0.001343917,0.0014908090000000001,0.18044400099999999,0.012645917,1786615661.4897521,1786615661.4896052,1786615575.197911,1786615661.4897521
1786615662.5132461,0.002119592,0.0022389300000000001,0.18044400099999999,0.011833801,1786615662.4902496,1786615662.4901304,1786615575.197911,1786615662.4902496
1786615663.5136645,0.001350057,0.0014945799999999999,0.18044400099999999,0.012489355000000001,1786615663.4899616,1786615663.4898171,1786615575.197911,1786615663.4899616
1786615664.5259047,0.00094797600000000001,0.0010914430000000001,0.18044400099999999,0.011866567999999999,1786615664.5098779,1786615664.5097344,1786615575.197911,1786615664.5098779
1786615665.5266349,0.00076357699999999998,0.0060387560000000002,0.18044400099999999,0.012373725,1786615665.5103588,1786615665.5050833,1786615575.197911,1786615665.5103588
1786615666.5268564,0.002849009,0.0029749389999999998,0.18044400099999999,0.011081325,1786615666.5113168,1786615666.5111909,1786615575.197911,1786615666.5113168
1786615667.5321898,0.00081442600000000004,0.00095875699999999997,0.18044400099999999,0.0065933069999999996,1786615667.5053456,1786615667.5052013,1786615575.197911,1786615667.5053456
1786615668.5327833,0.0024498699999999998,0.0025662940000000002,0.18044400099999999,0.01101038,1786615668.5104764,1786615668.51036,1786615575.197911,1786615668.5104764
1786615669.5340426,0.00056935099999999995,0.0058546789999999998,0.18044400099999999,0.013184661,1786615669.5113168,1786615669.5060313,1786615575.197911,1786615669.5113168
1786615670.5454891,0.000895133,0.00098678700000000004,0.18044400099999999,0.011388939000000001,1786615670.5303116,1786615670.53022,1786615575.197911,1786615670.5303116
1786615671.5539405,0.0012475400000000001,0.001375965,0.18044400099999999,0.011082697000000001,1786615671.5303791,1786615671.5302508,1786615575.197911,1786615671.5303791
1786615672.5641904,0.0018552270000000001,0.0070973329999999999,0.18044400099999999,0.0110142,1786615672.5506787,1786615672.5454366,1786615575.197911,1786615672.5506787
1786615673.5725172,0.0011016400000000001,0.0012842439999999999,0.18044400099999999,0.011007754999999999,1786615673.5509856,1786615673.5508029,1786615575.197911,1786615673.5509856
1786615674.5741258,0.0010557159999999999,0.001192364,0.18044400099999999,0.010894745000000001,1786615674.5506556,1786615674.5505188,1786615575.197911,1786615674.5506556
1786615675.5848846,0.0015218880000000001,0.0016449030000000001,0.18044400099999999,0.010974642,1786615675.570641,1786615675.5705183,1786615575.197911,1786615675.570641
1786615676.5853007,0.001179977,0.001313009,0.18044400099999999,0.011188693,1786615676.5707531,1786615676.5706198,1786615575.197911,1786615676.5707531
1786615677.5860729,0.00098182299999999994,0.0010741170000000001,0.18044400099999999,0.010771285,1786615677.5709872,1786615677.5708952,1786615575.197911,1786615677.5709872
1786615678.593425,0.00070602900000000005,0.00079723499999999998,0.18044400099999999,0.010605860999999999,1786615678.5707572,1786615678.5706658,1786615575.197911,1786615678.5707572
1786615679.5944619,0.003424889,0.0035693140000000001,0.18044400099999999,0.010744297,1786615679.5711806,1786615679.5710359,1786615575.197911,1786615679.5711806
1786615680.6053808,0.0021725210000000002,0.0023103220000000001,0.18044400099999999,0.010856012,1786615680.5911281,1786615680.5909901,1786615575.197911,1786615680.5911281
1786615681.6067631,0.0023701320000000001,0.0024993559999999999,0.18044400099999999,0.011509264,1786615681.5914066,1786615681.5912776,1786615575.197911,1786615681.5914066
1786615682.606859,0.0039286920000000001,0.0040945909999999999,0.18044400099999999,0.011260411,1786615682.5915313,1786615682.5913653,1786615575.197911,1786615682.5915313
1786615683.6147668,0.001679432,0.0019880589999999999,0.18044400099999999,0.010695924000000001,1786615683.5919402,1786615683.5916314,1786615575.197911,1786615683.5919402
1786615684.6259632,0.0024688869999999999,0.0026251529999999999,0.18044400099999999,0.010519011999999999,1786615684.6115577,1786615684.6114016,1786615575.197911,1786615684.6115577
1786615685.6275554,0.000600389,0.0058881660000000002,0.18044400099999999,0.011311984000000001,1786615685.6121557,1786615685.606868,1786615575.197911,1786615685.6121557
1786615686.6333108,0.0017706029999999999,0.001895475,0.18044400099999999,0.010741545,1786615686.6115584,1786615686.6114335,1786615575.197911,1786615686.6115584
1786615687.6341698,0.0014011399999999999,0.0015296280000000001,0.18044400099999999,0.011578487,1786615687.6115789,1786615687.6114504,1786615575.197911,1786615687.6115789
1786615688.6344187,0.002021176,0.0021646090000000001,0.18044400099999999,0.010782051000000001,1786615688.6321375,1786615688.631994,1786615575.197911,1786615688.6115539
1786615689.6466718,0.00096952900000000001,0.0011182099999999999,0.18044400099999999,0.010075221000000001,1786615689.6331093,1786615689.6329606,1786615575.197911,1786615689.6331093
1786615690.6524024,0.001107809,0.001237609,0.18044400099999999,0.006070565,1786615690.6273973,1786615690.6272676,1786615575.197911,1786615690.6273973
1786615691.6542449,0.0019506739999999999,0.002117276,0.18044400099999999,0.011515169,1786615691.6319189,1786615691.6317525,1786615575.197911,1786615691.6319189
1786615692.6555283,0.0029800460000000001,0.0031298139999999999,0.18044400099999999,0.010975422,1786615692.6319273,1786615692.6317775,1786615575.197911,1786615692.6319273
1786615693.6673379,0.001424914,0.0015542659999999999,0.18044400099999999,0.010066597,1786615693.652391,1786615693.6522613,1786615575.197911,1786615693.652391
1786615694.667752,0.001626974,0.001809256,0.18044400099999999,0.010135333999999999,1786615694.6530089,1786615694.6528265,1786615575.197911,1786615694.6530089
1786615695.6737127,0.001564665,0.0016627829999999999,0.18044400099999999,0.0095693770000000004,1786615695.6517503,1786615695.6516523,1786615575.197911,1786615695.6517503
1786615696.6751068,0.0026028029999999999,0.0027698530000000001,0.18044400099999999,0.0097465999999999994,1786615696.6523535,1786615696.6521864,1786615575.197911,1786615696.6523535
1786615697.685468,0.002262432,0.0023934469999999999,0.18044400099999999,0.010209823,1786615697.6721714,1786615697.6720405,1786615575.197911,1786615697.6721714
1786615698.6861441,0.0011411520000000001,0.0012512059999999999,0.18044400099999999,0.010480587,1786615698.6720963,1786615698.6719861,1786615575.197911,1786615698.6720963
1786615699.6945963,0.001229253,0.0013726529999999999,0.18044400099999999,0.0095001129999999993,1786615699.6721065,1786615699.6719632,1786615575.197911,1786615699.6721065
1786615700.7051418,0.0014430560000000001,0.0016343950000000001,0.18044400099999999,0.0098534729999999997,1786615700.6923218,1786615700.6921306,1786615575.197911,1786615700.6923218
1786615701.7079759,0.0013087439999999999,0.001442863,0.18044400099999999,0.010794322,1786615701.6924529,1786615701.6923187,1786615575.197911,1786615701.6924529
1786615702.7146189,0.00165273,0.001833444,0.18044400099999999,0.0098956770000000003,1786615702.6927614,1786615702.6925809,1786615575.197911,1786615702.6927614
1786615703.7240126,0.00098277299999999994,0.0010947470000000001,0.18044400099999999,0.0090810060000000008,1786615703.7125504,1786615703.7124386,1786615575.197911,1786615703.7125504
1786615704.7267952,0.00084692600000000002,0.001533523,0.18044400099999999,0.0082907840000000007,1786615704.7147098,1786615704.7140231,1786615575.197911,1786615704.7147098
1786615705.7350173,0.0020292610000000001,0.002182069,0.18044400099999999,0.010011834000000001,1786615705.7125447,1786615705.7123919,1786615575.197911,1786615705.7125447
1786615706.735271,0.0012771569999999999,0.0016698500000000001,0.18044400099999999,0.0092190210000000009,1786615706.7128625,1786615706.7124698,1786615575.197911,1786615706.7128625
1786615707.7469873,0.00057007800000000001,0.0060145600000000004,0.18044400099999999,0.0097309170000000004,1786615707.7330029,1786615707.7275586,1786615575.197911,1786615707.7330029
1786615708.7534142,0.00099326899999999997,0.001139997,0.18044400099999999,0.010064404000000001,1786615708.7327759,1786615708.7326293,1786615575.197911,1786615708.7327759
1786615709.7565074,0.001611157,0.001775422,0.18044400099999999,0.010261628,1786615709.7327924,1786615709.7326279,1786615575.197911,1786615709.7327924
1786615710.7665923,0.00087761399999999998,0.0010202449999999999,0.18044400099999999,0.010063279,1786615710.7527812,1786615710.7526386,1786615575.197911,1786615710.7527812
1786615711.7679558,0.001395304,0.001553488,0.18044400099999999,0.0093097960000000004,1786615711.7535183,1786615711.75336,1786615575.197911,1786615711.7535183
1786615712.7745037,0.0014069530000000001,0.0015552809999999999,0.18044400099999999,0.0095579029999999995,1786615712.753021,1786615712.7528725,1786615575.197911,1786615712.753021
1786615713.7747734,0.001105721,0.001257825,0.18044400099999999,0.0094885530000000003,1786615713.7531307,1786615713.7529788,1786615575.197911,1786615713.7531307
1786615714.7854502,0.00152363,0.001593969,0.18044400099999999,0.0091896549999999997,1786615714.7728286,1786615714.7727582,1786615575.197911,1786615714.7728286
1786615715.7877901,0.0024851510000000001,0.0026350150000000001,0.18044400099999999,0.0096310509999999998,1786615715.7733581,1786615715.7732081,1786615575.197911,1786615715.7733581
1786615716.7881067,0.00081191300000000004,0.001413032,0.18044400099999999,0.0093619789999999994,1786615716.7738457,1786615716.7732446,1786615575.197911,1786615716.7738457
1786615717.7945912,0.001159003,0.001282945,0.18044400099999999,0.0096098290000000003,1786615717.7732229,1786615717.7730987,1786615575.197911,1786615717.7732229
1786615718.7946579,0.001136665,0.0012629119999999999,0.18044400099999999,0.0087165019999999992,1786615718.7930865,1786615718.7929602,1786615575.197911,1786615718.7730315
1786615719.8063624,0.00094996800000000004,0.001085014,0.18044400099999999,0.0092948010000000001,1786615719.7933054,1786615719.7931702,1786615575.197911,1786615719.7933054
1786615720.8073671,0.0011390650000000001,0.0012752639999999999,0.18044400099999999,0.0095395470000000007,1786615720.7935388,1786615720.7934027,1786615575.197911,1786615720.7935388
1786615721.8132393,0.00085057000000000004,0.0009845609999999999,0.18044400099999999,0.00820655,1786615721.7935879,1786615721.7934542,1786615575.197911,1786615721.7935879
1786615722.8148074,0.0011242470000000001,0.0012386529999999999,0.18044400099999999,0.0079002619999999999,1786615722.8135524,1786615722.8134379,1786615575.197911,1786615722.7934396
1786615723.8152411,0.001386052,0.001507338,0.18044400099999999,0.0086115900000000006,1786615723.813581,1786615723.8134596,1786615575.197911,1786615723.7936094
1786615724.8267066,0.001200603,0.001329153,0.18044400099999999,0.0087500270000000005,1786615724.8134031,1786615724.8132744,1786615575.197911,1786615724.8134031
1786615725.8331416,0.00099310400000000008,0.001111798,0.18044400099999999,0.0081529080000000004,1786615725.8135178,1786615725.8133991,1786615575.197911,1786615725.8135178
1786615726.8332419,0.001081909,0.0012472290000000001,0.18044400099999999,0.0093058259999999997,1786615726.8290184,1786615726.8288529,1786615575.197911,1786615726.8138227
1786615727.8350508,0.001019793,0.0011401829999999999,0.18044400099999999,0.0086640659999999998,1786615727.8136365,1786615727.8135164,1786615575.197911,1786615727.8136365
1786615728.8446681,0.00076880500000000001,0.00087815400000000002,0.18044400099999999,0.0079675820000000008,1786615728.8337808,1786615728.8336713,1786615575.197911,1786615728.8337808
