t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786618171.9710348,0.0015442730000000001,0.0016856830000000001,0.21518311100000001,0.0074245630000000003,1786618171.9413302,1786618171.9411886,1786618156.6834688,1786618171.9413302
1786618172.9822788,0.00062135100000000002,0.00070221499999999996,0.21518311100000001,0.012867217,1786618172.9657085,1786618172.9656277,1786618156.6834688,1786618172.9657085
1786618173.9846876,0.00087764199999999998,0.00099569099999999994,0.21518311100000001,0.014168287,1786618173.9656808,1786618173.9655628,1786618156.6834688,1786618173.9656808
1786618174.9851286,0.0034665350000000002,0.0035954649999999999,0.21518311100000001,0.013845341000000001,1786618174.9812963,1786618174.9811673,1786618156.6834688,1786618174.9658227
1786618176.0382068,0.014530308,0.014604613000000001,0.21518311100000001,0.041880344999999999,1786618175.8842835,1786618175.8842092,1786618156.6834688,1786618175.8842835
1786618177.1005781,0.0010578040000000001,0.0011582529999999999,0.21518311100000001,0.025872933000000001,1786618176.9056294,1786618176.9055288,1786618156.6834688,1786618176.9056294
1786618178.1025002,0.00076055299999999997,0.001272207,0.21518311100000001,0.012613935,1786618178.0861797,1786618178.0856683,1786618156.6834688,1786618178.0861797
1786618179.1036763,0.00093421900000000002,0.0010550519999999999,0.21518311100000001,0.012933395,1786618179.0857608,1786618179.08564,1786618156.6834688,1786618179.0857608
1786618180.112375,0.00061776699999999997,0.00073603999999999998,0.21518311100000001,0.01263512,1786618180.0857687,1786618180.0856504,1786618156.6834688,1786618180.0857687
1786618181.1235282,0.00076506499999999999,0.00088324200000000001,0.21518311100000001,0.012955444,1786618181.1057329,1786618181.1056147,1786618156.6834688,1786618181.1057329
1786618182.1240551,0.00072970499999999998,0.00085508199999999996,0.21518311100000001,0.012489935000000001,1786618182.105799,1786618182.1056736,1786618156.6834688,1786618182.105799
1786618183.1247289,0.00072413600000000001,0.00086343399999999995,0.21518311100000001,0.012799665999999999,1786618183.1060128,1786618183.1058736,1786618156.6834688,1786618183.1060128
1786618184.1314166,0.000938315,0.0010493880000000001,0.21518311100000001,0.012729585999999999,1786618184.1060185,1786618184.1059077,1786618156.6834688,1786618184.1060185
1786618185.1425545,0.00055226199999999998,0.000630983,0.21518311100000001,0.012690705,1786618185.1259077,1786618185.1258292,1786618156.6834688,1786618185.1259077
1786618186.1432714,0.00057091800000000001,0.000657735,0.21518311100000001,0.012614736,1786618186.125984,1786618186.1258972,1786618156.6834688,1786618186.125984
1786618187.1440177,0.00071245599999999998,0.00083133800000000004,0.21518311100000001,0.012291788,1786618187.1430869,1786618187.1429682,1786618156.6834688,1786618187.126323
1786618188.1516488,0.00071802400000000005,0.00081687299999999997,0.21518311100000001,0.012732626,1786618188.1258337,1786618188.1257348,1786618156.6834688,1786618188.1258337
1786618189.1528177,0.001194893,0.001309583,0.21518311100000001,0.0076356710000000001,1786618189.1412349,1786618189.1411202,1786618156.6834688,1786618189.1412349
1786618190.160707,0.00058749400000000004,0.00070906400000000003,0.21518311100000001,0.006581323,1786618190.1421351,1786618190.1420135,1786618156.6834688,1786618190.1421351
1786618191.165092,0.00054112599999999996,0.00064707899999999995,0.21518311100000001,0.014158627,1786618191.1458681,1786618191.145762,1786618156.6834688,1786618191.1458681
1786618192.1713638,0.001236174,0.001388336,0.21518311100000001,0.012663249,1786618192.1460459,1786618192.1458936,1786618156.6834688,1786618192.1460459
1786618193.171479,0.00072717699999999997,0.00082615399999999995,0.21518311100000001,0.011829160999999999,1786618193.1468883,1786618193.1467891
