it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
57000,0.1330,0.1117,-5.6416,-5.5051,0.0198,0.0457,1.0896,0.0176,0.0321,0.5283,6.76,0.114,0.550,0.850,0.0196,0.0421,0.0098,0.00317,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00244
57200,0.1303,0.1099,-5.4968,-5.8808,0.0180,0.0445,1.1749,0.0206,0.0413,0.5287,6.76,0.114,0.550,0.850,0.0336,0.0349,0.0088,0.00244,0.00269,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00073,0.00244
57400,0.1303,0.1099,-5.4968,-5.8808,0.0204,0.0420,1.0867,0.0228,0.0295,0.4654,6.77,0.114,0.550,0.850,0.0448,0.0327,0.0083,0.00146,0.00342,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
57600,0.1277,0.1081,-5.5280,-5.7780,0.0184,0.0309,1.3045,0.0232,0.0321,0.5653,6.77,0.114,0.550,0.850,0.0381,0.0670,0.0063,0.00220,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00049,0.00269
57800,0.1277,0.1081,-5.5280,-5.7780,0.0179,0.0285,1.0234,0.0258,0.0240,0.5526,6.77,0.114,0.550,0.850,0.0416,0.0367,0.0085,0.00244,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
58000,0.1277,0.1081,-5.5280,-5.7780,0.0200,0.0328,1.0694,0.0224,0.0381,0.5031,6.77,0.115,0.550,0.850,0.0398,0.0512,0.0078,0.00146,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00269,0.00244
58200,0.1251,0.1064,-5.5796,-6.0067,0.0163,0.0315,1.4557,0.0264,0.0374,0.5322,6.78,0.115,0.550,0.850,0.0548,0.0463,0.0063,0.00171,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
58400,0.1251,0.1064,-5.5796,-6.0067,0.0175,0.0521,1.0943,0.0187,0.0258,0.7591,6.78,0.115,0.550,0.850,0.0463,0.0599,0.0071,0.00220,0.00146,0.00024,0.00000,0.00000,0.00000,0.00024,0.00024,0.00146,0.00146
58600,0.1226,0.1047,-5.3794,-5.8425,0.0213,0.0319,0.8673,0.0186,0.0291,0.5790,6.78,0.115,0.550,0.850,0.0543,0.0337,0.0076,0.00122,0.00293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
58800,0.1226,0.1047,-5.3794,-5.8425,0.0181,0.0371,1.0103,0.0190,0.0290,0.5460,6.78,0.115,0.550,0.850,0.0541,0.0400,0.0073,0.00146,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00415
59000,0.1226,0.1047,-5.3794,-5.8425,0.0186,0.0438,1.0332,0.0237,0.0305,0.5241,6.79,0.115,0.550,0.850,0.0509,0.0343,0.0078,0.00146,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00366
59200,0.1201,0.1031,-5.4931,-5.6419,0.0229,0.0382,1.2085,0.0268,0.0313,0.3782,6.79,0.115,0.550,0.850,0.0588,0.0592,0.0044,0.00146,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
59400,0.1201,0.1031,-5.4931,-5.6419,0.0191,0.0343,1.1657,0.0235,0.0420,0.5816,6.79,0.115,0.550,0.850,0.0584,0.0544,0.0071,0.00146,0.00171,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00269
59600,0.1176,0.1015,-5.3075,-5.9182,0.0188,0.0408,1.0863,0.0168,0.0254,0.6342,6.79,0.115,0.550,0.850,0.0382,0.0563,0.0061,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00293,0.00171
59800,0.1176,0.1015,-5.3075,-5.9182,0.0172,0.0314,1.1305,0.0267,0.0352,0.4905,6.80,0.115,0.550,0.850,0.0458,0.0435,0.0085,0.00171,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00293
60000,0.1176,0.1015,-5.3075,-5.9182,0.0190,0.0395,1.2191,0.0216,0.0317,0.4907,6.80,0.115,0.550,0.850,0.0512,0.0542,0.0049,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
60200,0.1151,0.0999,-5.4909,-5.7146,0.0206,0.0376,1.1832,0.0233,0.0429,0.5641,6.80,0.115,0.550,0.850,0.0506,0.0539,0.0054,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
60400,0.1151,0.0999,-5.4909,-5.7146,0.0173,0.0337,1.2088,0.0216,0.0298,0.6618,6.81,0.115,0.550,0.850,0.0536,0.0435,0.0056,0.00122,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
60600,0.1127,0.0983,-5.4656,-5.7424,0.0210,0.0333,1.0408,0.0204,0.0376,0.5418,6.81,0.115,0.550,0.850,0.0336,0.0655,0.0083,0.00342,0.00146,0.00024,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00195
60800,0.1127,0.0983,-5.4656,-5.7424,0.0175,0.0292,1.2650,0.0193,0.0338,0.6074,6.81,0.115,0.550,0.850,0.0367,0.0454,0.0098,0.00269,0.00122,0.00024,0.00000,0.00000,0.00000,0.00024,0.00000,0.00244,0.00293
61000,0.1127,0.0983,-5.4656,-5.7424,0.0217,0.0453,1.2564,0.0247,0.0375,0.5192,6.81,0.115,0.550,0.850,0.0527,0.0021,0.0090,0.00293,0.00171,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00049,0.00342
61200,0.1104,0.0968,-5.6121,-5.8847,0.0182,0.0347,1.2940,0.0239,0.0438,0.7320,6.82,0.115,0.550,0.850,0.0469,0.0501,0.0068,0.00195,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
61400,0.1104,0.0968,-5.6121,-5.8847,0.0220,0.0432,1.0034,0.0231,0.0327,0.4994,6.82,0.115,0.550,0.850,0.0419,0.0259,0.0090,0.00171,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195,0.00391
61600,0.1081,0.0953,-5.6796,-5.6698,0.0182,0.0460,1.2141,0.0180,0.0293,0.7089,6.82,0.115,0.550,0.850,0.0486,0.0461,0.0076,0.00146,0.00098,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00195,0.00293
61800,0.1081,0.0953,-5.6796,-5.6698,0.0169,0.0385,1.0637,0.0202,0.0334,0.6088,6.82,0.115,0.550,0.850,0.0460,0.0342,0.0081,0.00269,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00122,0.00171
62000,0.1081,0.0953,-5.6796,-5.6698,0.0166,0.0358,1.3062,0.0166,0.0311,0.6268,6.83,0.116,0.550,0.850,0.0557,0.0543,0.0056,0.00146,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
62200,0.1059,0.0939,-5.5098,-5.8693,0.0196,0.0369,1.2687,0.0173,0.0330,0.5514,6.83,0.116,0.550,0.850,0.0330,0.0606,0.0073,0.00220,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00220,0.00195
62400,0.1059,0.0939,-5.5098,-5.8693,0.0220,0.0396,1.1372,0.0182,0.0219,0.6816,6.83,0.116,0.550,0.850,0.0495,0.0533,0.0081,0.00195,0.00122,0.00024,0.00000,0.00000,0.00000,0.00024,0.00073,0.00146,0.00269
62600,0.1038,0.0925,-5.6440,-5.9025,0.0200,0.0409,1.2024,0.0197,0.0381,0.6517,6.83,0.116,0.550,0.850,0.0609,0.0592,0.0061,0.00146,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00171
62800,0.1038,0.0925,-5.6440,-5.9025,0.0187,0.0309,1.0881,0.0191,0.0325,0.7530,6.84,0.116,0.550,0.850,0.0579,0.0656,0.0054,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00171
63000,0.1038,0.0925,-5.6440,-5.9025,0.0202,0.0312,1.4426,0.0152,0.0417,0.5790,6.84,0.116,0.550,0.850,0.0458,0.0632,0.0059,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00171,0.00293
63200,0.1018,0.0911,-5.6803,-5.8175,0.0217,0.0441,1.4677,0.0183,0.0443,0.5232,6.84,0.116,0.550,0.850,0.0634,0.0500,0.0066,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00342
63400,0.1018,0.0911,-5.6803,-5.8175,0.0199,0.0300,1.3785,0.0216,0.0291,0.4985,6.85,0.116,0.550,0.850,0.0606,0.0546,0.0068,0.00073,0.00146,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00220,0.00195
63600,0.0998,0.0899,-5.6444,-6.1482,0.0203,0.0405,1.3544,0.0181,0.0344,0.6139,6.85,0.116,0.550,0.850,0.0617,0.0542,0.0081,0.00146,0.00220,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00171,0.00244
63800,0.0998,0.0899,-5.6444,-6.1482,0.0195,0.0401,1.3677,0.0239,0.0356,0.5161,6.85,0.116,0.550,0.850,0.0696,0.0609,0.0059,0.00049,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00195
64000,0.0998,0.0899,-5.6444,-6.1482,0.0231,0.0353,1.2353,0.0196,0.0288,0.6532,6.85,0.116,0.550,0.850,0.0683,0.0504,0.0061,0.00024,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00146,0.00293
64200,0.0978,0.0887,-5.4945,-5.9653,0.0208,0.0333,1.1466,0.0216,0.0205,0.5946,6.86,0.116,0.550,0.850,0.0753,0.0614,0.0046,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00098,0.00146
64400,0.0978,0.0887,-5.4945,-5.9653,0.0208,0.0419,1.3240,0.0194,0.0317,0.5044,6.86,0.116,0.550,0.850,0.0628,0.0600,0.0056,0.00122,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00146
64600,0.0959,0.0874,-5.5788,-5.7737,0.0227,0.0302,1.2418,0.0141,0.0202,0.5690,6.86,0.116,0.550,0.850,0.0636,0.0699,0.0056,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00220,0.00098
64800,0.0959,0.0874,-5.5788,-5.7737,0.0227,0.0358,1.3682,0.0178,0.0271,0.6125,6.86,0.116,0.550,0.850,0.0715,0.0680,0.0049,0.00122,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073,0.00171
65000,0.0959,0.0874,-5.5788,-5.7737,0.0273,0.0366,1.1642,0.0211,0.0326,0.5848,6.87,0.116,0.550,0.850,0.0521,0.0728,0.0046,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00171,0.00122
65200,0.0941,0.0862,-5.7132,-5.7913,0.0162,0.0375,1.1388,0.0190,0.0299,0.6496,6.87,0.116,0.550,0.850,0.0711,0.0600,0.0051,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00220,0.00146
65400,0.0941,0.0862,-5.7132,-5.7913,0.0218,0.0341,0.9207,0.0190,0.0289,0.6420,6.87,0.116,0.550,0.850,0.0650,0.0599,0.0063,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
65600,0.0923,0.0850,-5.6727,-5.8006,0.0215,0.0329,1.0156,0.0211,0.0484,0.7906,6.87,0.116,0.550,0.850,0.0756,0.0671,0.0049,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00195
65800,0.0923,0.0850,-5.6727,-5.8006,0.0193,0.0307,1.4548,0.0176,0.0383,0.6680,6.88,0.116,0.550,0.850,0.0687,0.0657,0.0044,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00098
66000,0.0923,0.0850,-5.6727,-5.8006,0.0235,0.0411,0.9252,0.0197,0.0240,0.6975,6.88,0.117,0.550,0.850,0.0638,0.0633,0.0078,0.00049,0.00220,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00317,0.00171
66200,0.0906,0.0839,-5.6148,-5.9649,0.0160,0.0311,1.0624,0.0192,0.0281,0.6467,6.88,0.117,0.550,0.850,0.0665,0.0321,0.0088,0.00073,0.00293,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195,0.00269
66400,0.0906,0.0839,-5.6148,-5.9649,0.0168,0.0319,1.3629,0.0224,0.0264,0.8421,6.89,0.117,0.550,0.850,0.0639,0.0467,0.0076,0.00171,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00171,0.00171
66600,0.0889,0.0827,-5.9684,-5.8370,0.0198,0.0373,1.3711,0.0191,0.0290,0.7153,6.89,0.117,0.550,0.850,0.0804,0.0638,0.0046,0.00122,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00049,0.00244
66800,0.0889,0.0827,-5.9684,-5.8370,0.0198,0.0405,0.9753,0.0218,0.0335,0.5626,6.89,0.117,0.550,0.850,0.0642,0.0452,0.0071,0.00073,0.00171,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00171,0.00269
67000,0.0889,0.0827,-5.9684,-5.8370,0.0185,0.0286,1.3264,0.0168,0.0214,0.7661,6.89,0.117,0.550,0.850,0.0638,0.0531,0.0073,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00244,0.00317
67200,0.0873,0.0817,-5.6592,-6.0183,0.0222,0.0308,1.0435,0.0220,0.0317,0.5759,6.90,0.117,0.550,0.850,0.0655,0.0247,0.0085,0.00122,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00171,0.00439
67400,0.0873,0.0817,-5.6592,-6.0183,0.0198,0.0225,0.9922,0.0207,0.0323,0.6591,6.90,0.117,0.550,0.850,0.0741,0.0651,0.0046,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00122,0.00122
67600,0.0858,0.0806,-5.7521,-6.0388,0.0192,0.0366,1.3443,0.0304,0.0416,0.4678,6.90,0.117,0.550,0.850,0.0544,0.0662,0.0063,0.00098,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00195
67800,0.0858,0.0806,-5.7521,-6.0388,0.0151,0.0317,1.3451,0.0186,0.0272,0.6436,6.90,0.117,0.550,0.850,0.0593,0.0527,0.0088,0.00146,0.00195,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00269,0.00244
68000,0.0858,0.0806,-5.7521,-6.0388,0.0198,0.0385,1.2761,0.0254,0.0376,0.4605,6.91,0.117,0.550,0.850,0.0564,0.0482,0.0081,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00317,0.00269
68200,0.0843,0.0797,-5.6725,-6.1196,0.0230,0.0410,1.3747,0.0159,0.0183,0.7960,6.91,0.117,0.550,0.850,0.0677,0.0628,0.0056,0.00049,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195,0.00220
68400,0.0843,0.0797,-5.6725,-6.1196,0.0181,0.0342,1.8335,0.0201,0.0277,0.6807,6.91,0.117,0.550,0.850,0.0647,0.0587,0.0071,0.00122,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00146,0.00220
68600,0.0828,0.0787,-5.6227,-6.0410,0.0210,0.0457,1.1628,0.0212,0.0371,0.6976,6.91,0.117,0.550,0.850,0.0418,0.0509,0.0093,0.00122,0.00171,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00366,0.00244
68800,0.0828,0.0787,-5.6227,-6.0410,0.0166,0.0377,1.3694,0.0259,0.0222,0.5148,6.92,0.117,0.550,0.850,0.0678,0.0530,0.0078,0.00024,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00317
69000,0.0828,0.0787,-5.6227,-6.0410,0.0217,0.0362,1.1546,0.0180,0.0268,0.7050,6.92,0.117,0.550,0.850,0.0640,0.0298,0.0076,0.00073,0.00195,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00317
69200,0.0814,0.0779,-5.8820,-6.0575,0.0186,0.0429,1.3283,0.0166,0.0335,0.6977,6.92,0.117,0.550,0.850,0.0649,0.0700,0.0056,0.00122,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00220
69400,0.0814,0.0779,-5.8820,-6.0575,0.0166,0.0296,1.3349,0.0230,0.0480,0.5386,6.93,0.117,0.550,0.850,0.0584,0.0569,0.0063,0.00122,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
69600,0.0800,0.0770,-5.7323,-5.9822,0.0187,0.0317,1.5107,0.0166,0.0256,0.7785,6.93,0.117,0.550,0.850,0.0720,0.0654,0.0061,0.00098,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
69800,0.0800,0.0770,-5.7323,-5.9822,0.0191,0.0264,1.0619,0.0199,0.0305,0.8006,6.93,0.117,0.550,0.850,0.0608,0.0602,0.0073,0.00122,0.00171,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00171,0.00244
70000,0.0800,0.0770,-5.7323,-5.9822,0.0149,0.0271,1.4928,0.0241,0.0320,0.5637,6.93,0.118,0.550,0.850,0.0709,0.0528,0.0061,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00269
70200,0.0787,0.0762,-5.7997,-6.0513,0.0210,0.0332,1.2701,0.0199,0.0331,0.7007,6.94,0.118,0.550,0.850,0.0662,0.0723,0.0054,0.00049,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
70400,0.0787,0.0762,-5.7997,-6.0513,0.0243,0.0399,1.2117,0.0220,0.0266,0.6138,6.94,0.118,0.550,0.850,0.0596,0.0425,0.0083,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00439
70600,0.0774,0.0754,-5.8397,-5.9150,0.0163,0.0338,1.3948,0.0163,0.0354,0.6895,6.94,0.118,0.550,0.850,0.0631,0.0560,0.0078,0.00098,0.00195,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00195,0.00244
70800,0.0774,0.0754,-5.8397,-5.9150,0.0212,0.0326,1.7127,0.0208,0.0580,0.6532,6.94,0.118,0.550,0.850,0.0642,0.0652,0.0066,0.00122,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195,0.00195
71000,0.0774,0.0754,-5.8397,-5.9150,0.0208,0.0342,1.4049,0.0213,0.0223,0.6767,6.95,0.118,0.550,0.850,0.0780,0.0461,0.0071,0.00049,0.00195,0.00024,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00317
71200,0.0762,0.0745,-5.9037,-5.9397,0.0237,0.0367,1.5069,0.0218,0.0205,0.5931,6.95,0.118,0.550,0.850,0.0485,0.0657,0.0078,0.00024,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00415,0.00195
71400,0.0762,0.0745,-5.9037,-5.9397,0.0186,0.0329,1.8557,0.0198,0.0380,0.5692,6.95,0.118,0.550,0.850,0.0555,0.0510,0.0085,0.00195,0.00098,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00220,0.00293
71600,0.0750,0.0738,-5.7818,-6.1053,0.0194,0.0354,1.3846,0.0140,0.0315,0.5844,6.95,0.118,0.550,0.850,0.0694,0.0530,0.0063,0.00049,0.00146,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00269
71800,0.0750,0.0738,-5.7818,-6.1053,0.0177,0.0285,1.6634,0.0201,0.0306,0.4942,6.96,0.118,0.550,0.850,0.0789,0.0482,0.0061,0.00000,0.00220,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
72000,0.0750,0.0738,-5.7818,-6.1053,0.0153,0.0346,1.2711,0.0218,0.0245,0.5490,6.96,0.118,0.550,0.850,0.0688,0.0705,0.0039,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00098,0.00098
72200,0.0739,0.0730,-5.9425,-5.9461,0.0230,0.0317,1.0141,0.0184,0.0246,0.5855,6.96,0.118,0.550,0.850,0.0402,0.0318,0.0120,0.00122,0.00244,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00464,0.00317
72400,0.0739,0.0730,-5.9425,-5.9461,0.0159,0.0245,2.2447,0.0147,0.0259,0.6389,6.97,0.118,0.550,0.850,0.0606,0.0630,0.0061,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00049,0.00220,0.00195
72600,0.0729,0.0723,-6.1421,-6.1385,0.0169,0.0307,1.4724,0.0227,0.0324,0.6049,6.97,0.118,0.550,0.850,0.0467,0.0542,0.0110,0.00146,0.00146,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00391,0.00366
72800,0.0729,0.0723,-6.1421,-6.1385,0.0195,0.0241,1.6913,0.0155,0.0232,0.7455,6.97,0.118,0.550,0.850,0.0589,0.0582,0.0068,0.00049,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00244
73000,0.0729,0.0723,-6.1421,-6.1385,0.0185,0.0288,1.3513,0.0172,0.0277,0.5918,6.97,0.118,0.550,0.850,0.0657,0.0563,0.0068,0.00098,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
73200,0.0719,0.0715,-5.9509,-5.7754,0.0197,0.0403,1.2008,0.0250,0.0357,0.6538,6.98,0.118,0.550,0.850,0.0848,0.0478,0.0066,0.00073,0.00220,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00244
73400,0.0719,0.0715,-5.9509,-5.7754,0.0165,0.0268,1.7767,0.0198,0.0228,0.6421,6.98,0.118,0.550,0.850,0.0754,0.0462,0.0078,0.00122,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00122,0.00317
73600,0.0709,0.0708,-6.0520,-6.1427,0.0173,0.0282,1.4610,0.0123,0.0304,0.7921,6.98,0.118,0.550,0.850,0.0652,0.0520,0.0083,0.00024,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00317,0.00195
73800,0.0709,0.0708,-6.0520,-6.1427,0.0155,0.0222,1.8467,0.0175,0.0250,0.6173,6.98,0.118,0.550,0.850,0.0724,0.0696,0.0046,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00146,0.00146
74000,0.0709,0.0708,-6.0520,-6.1427,0.0189,0.0234,1.4379,0.0227,0.0209,0.5864,6.99,0.119,0.550,0.850,0.0565,0.0352,0.0078,0.00098,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146,0.00391
74200,0.0700,0.0700,-5.9520,-5.8591,0.0179,0.0305,1.4668,0.0149,0.0278,0.7426,6.99,0.119,0.550,0.850,0.0829,0.0407,0.0078,0.00098,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00098,0.00366
74400,0.0700,0.0700,-5.9520,-5.8591,0.0188,0.0410,1.4354,0.0181,0.0148,0.7137,6.99,0.119,0.550,0.850,0.0767,0.0583,0.0061,0.00049,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00122
74600,0.0692,0.0693,-5.9680,-6.1398,0.0142,0.0270,1.4852,0.0172,0.0260,0.6236,6.99,0.119,0.550,0.850,0.0714,0.0535,0.0066,0.00073,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146,0.00244
74800,0.0692,0.0693,-5.9680,-6.1398,0.0175,0.0277,1.6015,0.0179,0.0341,0.5380,7.00,0.119,0.550,0.850,0.0671,0.0662,0.0056,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171,0.00220
75000,0.0692,0.0693,-5.9680,-6.1398,0.0190,0.0332,1.3707,0.0129,0.0226,0.7923,7.00,0.119,0.550,0.850,0.0643,0.0630,0.0066,0.00122,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
75200,0.0683,0.0687,-5.9017,-6.0050,0.0219,0.0325,1.1151,0.0151,0.0290,0.7428,7.00,0.119,0.550,0.850,0.0598,0.0646,0.0068,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00049,0.00024,0.00293,0.00171
75400,0.0683,0.0687,-5.9017,-6.0050,0.0205,0.0338,1.6079,0.0159,0.0276,0.6749,7.01,0.119,0.550,0.850,0.0532,0.0450,0.0081,0.00146,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00244
75600,0.0675,0.0680,-5.9337,-6.0466,0.0186,0.0359,1.6276,0.0140,0.0234,0.6608,7.01,0.119,0.550,0.850,0.0558,0.0765,0.0059,0.00171,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
75800,0.0675,0.0680,-5.9337,-6.0466,0.0208,0.0270,1.6138,0.0203,0.0245,0.6684,7.01,0.119,0.550,0.850,0.0610,0.0588,0.0073,0.00122,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00244
76000,0.0675,0.0680,-5.9337,-6.0466,0.0191,0.0267,1.6226,0.0216,0.0450,0.5041,7.01,0.119,0.550,0.850,0.0719,0.0643,0.0066,0.00049,0.00220,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00195,0.00171
76200,0.0667,0.0673,-5.9108,-5.9367,0.0132,0.0236,2.2017,0.0206,0.0256,0.6797,7.02,0.119,0.550,0.850,0.0688,0.0731,0.0059,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00244,0.00146
76400,0.0667,0.0673,-5.9108,-5.9367,0.0144,0.0268,1.6847,0.0241,0.0351,0.5909,7.02,0.119,0.550,0.850,0.0878,0.0701,0.0039,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00098,0.00146
76600,0.0659,0.0667,-6.1184,-6.0978,0.0223,0.0403,1.2310,0.0182,0.0192,0.7562,7.02,0.119,0.550,0.850,0.0749,0.0624,0.0063,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146,0.00244
76800,0.0659,0.0667,-6.1184,-6.0978,0.0136,0.0303,1.5403,0.0225,0.0309,0.5950,7.02,0.119,0.550,0.850,0.0799,0.0839,0.0042,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195,0.00098
77000,0.0659,0.0667,-6.1184,-6.0978,0.0216,0.0311,1.8103,0.0229,0.0250,0.5690,7.03,0.119,0.550,0.850,0.0698,0.0601,0.0059,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024,0.00146,0.00220
