it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
1450200,0.5379,0.5379,-8.0663,-7.1751,0.0079,0.0000,0.2807,0.0082,0.0121,0.7347,10.00,0.200,0.850,1.100,0.0329,0.0819,0.0032,0.00073,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00024,0.00098
1450400,0.5379,0.5379,-8.0663,-7.1751,0.0118,0.0000,0.2336,0.0112,0.0191,0.5869,10.00,0.200,0.850,1.100,0.0045,0.0769,0.0073,0.00244,0.00073,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00171,0.00171
1450600,0.5379,0.5379,-8.2197,-7.1972,0.0086,0.0000,0.2918,0.0086,0.0238,0.7525,10.00,0.200,0.850,1.100,0.0118,0.0778,0.0051,0.00220,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
1450800,0.5379,0.5379,-8.2197,-7.1972,0.0097,0.0000,0.2890,0.0151,0.0185,0.7885,10.00,0.200,0.850,1.100,0.0044,0.0676,0.0061,0.00122,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00171,0.00244
1451000,0.5379,0.5379,-8.2197,-7.1972,0.0112,0.0000,0.2193,0.0189,0.0365,0.7446,10.00,0.200,0.850,1.100,0.0149,0.0515,0.0061,0.00146,0.00049,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00293
1451200,0.5379,0.5379,-8.2711,-7.1846,0.0066,0.0000,0.2294,0.0135,0.0163,0.7556,10.00,0.200,0.850,1.100,0.0164,0.0860,0.0049,0.00244,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00098
1451400,0.5379,0.5379,-8.2711,-7.1846,0.0124,0.0000,0.3161,0.0171,0.0180,0.6695,10.00,0.200,0.850,1.100,0.0232,0.0685,0.0054,0.00171,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
1451600,0.5379,0.5379,-8.1891,-7.2135,0.0096,0.0000,0.2578,0.0093,0.0068,0.7289,10.00,0.200,0.850,1.100,0.0089,0.0844,0.0049,0.00171,0.00024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
1451800,0.5379,0.5379,-8.1891,-7.2135,0.0079,0.0000,0.1061,0.0250,0.0012,0.3896,10.00,0.200,0.850,1.100,-0.0116,-0.0320,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1452000,0.5379,0.5379,-8.1891,-7.2135,0.0079,0.0000,0.2217,0.0165,0.0493,0.7272,10.00,0.200,0.850,1.100,0.0193,0.0478,0.0054,0.00146,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1452200,0.5379,0.5379,-8.3682,-7.1500,0.0112,0.0000,0.3024,0.0083,0.0129,0.6074,10.00,0.200,0.850,1.100,0.0236,0.0809,0.0049,0.00122,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
1452400,0.5379,0.5379,-8.3682,-7.1500,0.0138,0.0000,0.2570,0.0136,0.0340,1.0095,10.00,0.200,0.850,1.100,0.0149,0.0955,0.0032,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00049
1452600,0.5379,0.5379,-8.2980,-7.2324,0.0093,0.0000,0.2288,0.0204,0.0223,0.6121,10.00,0.200,0.850,1.100,0.0111,0.0678,0.0068,0.00269,0.00098,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00171
1452800,0.5379,0.5379,-8.2980,-7.2324,0.0121,0.0000,0.2660,0.0181,0.0362,0.6521,10.00,0.200,0.850,1.100,0.0282,0.0824,0.0032,0.00073,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
1453000,0.5379,0.5379,-8.2980,-7.2324,0.0085,0.0000,0.2170,0.0141,0.0162,0.5530,10.00,0.200,0.850,1.100,0.0294,0.0883,0.0034,0.00000,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
1453200,0.5379,0.5379,-8.3308,-7.1908,0.0086,0.0000,0.2699,0.0215,0.0143,0.7280,10.00,0.200,0.850,1.100,0.0167,0.0679,0.0063,0.00146,0.00073,0.00000,0.00098,0.00000,0.00000,0.00024,0.00000,0.00146,0.00171
1453400,0.5379,0.5379,-8.3308,-7.1908,0.0087,0.0000,0.3505,0.0196,0.0148,0.6844,10.00,0.200,0.850,1.100,0.0090,0.0837,0.0051,0.00244,0.00049,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1453600,0.5379,0.5379,-8.2841,-7.1634,0.0074,0.0000,0.1143,0.0167,0.0035,0.4290,10.00,0.200,0.850,1.100,0.0142,-0.0046,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1453800,0.5379,0.5379,-8.2841,-7.1634,0.0063,0.0000,0.2501,0.0110,0.0178,0.6506,10.00,0.200,0.850,1.100,0.0292,0.0667,0.0037,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
1454000,0.5379,0.5379,-8.2841,-7.1634,0.0087,0.0000,0.3270,0.0135,0.0284,0.7823,10.00,0.200,0.850,1.100,0.0123,0.0723,0.0063,0.00293,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00244
1454200,0.5379,0.5379,-8.2952,-6.8597,0.0063,0.0000,0.3157,0.0103,0.0379,0.6124,10.00,0.200,0.850,1.100,0.0275,0.0798,0.0044,0.00122,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
1454400,0.5379,0.5379,-8.2952,-6.8597,0.0078,0.0000,0.2964,0.0133,0.0132,0.5169,10.00,0.200,0.850,1.100,0.0155,0.0744,0.0051,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
1454600,0.5379,0.5379,-8.3212,-7.0794,0.0091,0.0000,0.2345,0.0078,0.0178,0.7102,10.00,0.200,0.850,1.100,0.0128,0.0651,0.0063,0.00269,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
1454800,0.5379,0.5379,-8.3212,-7.0794,0.0091,0.0000,0.1937,0.0150,0.0373,0.7883,10.00,0.200,0.850,1.100,0.0147,0.0860,0.0051,0.00146,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
1455000,0.5379,0.5379,-8.3212,-7.0794,0.0122,0.0000,0.1998,0.0180,0.0241,0.6349,10.00,0.200,0.850,1.100,0.0077,0.0780,0.0066,0.00195,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
1455200,0.5379,0.5379,-8.3453,-6.9664,0.0078,0.0000,0.2959,0.0119,0.0349,0.7234,10.00,0.200,0.850,1.100,0.0190,0.0670,0.0059,0.00171,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
1455400,0.5379,0.5379,-8.3453,-6.9664,0.0084,0.0000,0.1153,0.0204,0.0054,0.4510,10.00,0.200,0.850,1.100,0.0194,0.0095,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1455600,0.5379,0.5379,-8.2995,-7.1280,0.0075,0.0000,0.1985,0.0141,0.0177,0.6499,10.00,0.200,0.850,1.100,-0.0022,0.0667,0.0063,0.00244,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
1455800,0.5379,0.5379,-8.2995,-7.1280,0.0111,0.0000,0.3568,0.0226,0.0468,0.5298,10.00,0.200,0.850,1.100,0.0154,0.0955,0.0037,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00122,0.00073
1456000,0.5379,0.5379,-8.2995,-7.1280,0.0080,0.0000,0.2731,0.0282,0.0136,0.7482,10.00,0.200,0.850,1.100,0.0225,0.0737,0.0049,0.00122,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
1456200,0.5379,0.5379,-8.3104,-6.8405,0.0098,0.0000,0.2895,0.0129,0.0350,0.8097,10.00,0.200,0.850,1.100,0.0125,0.0633,0.0051,0.00146,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
1456400,0.5379,0.5379,-8.3104,-6.8405,0.0076,0.0000,0.2276,0.0171,0.0369,0.7486,10.00,0.200,0.850,1.100,0.0257,0.0883,0.0020,0.00122,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00024
1456600,0.5379,0.5379,-8.2544,-7.0623,0.0080,0.0000,0.2393,0.0172,0.0291,0.6476,10.00,0.200,0.850,1.100,0.0183,0.0908,0.0024,0.00073,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00073
1456800,0.5379,0.5379,-8.2544,-7.0623,0.0111,0.0000,0.3044,0.0203,0.0444,0.6522,10.00,0.200,0.850,1.100,0.0224,0.0737,0.0051,0.00220,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
1457000,0.5379,0.5379,-8.2544,-7.0623,0.0108,0.0000,0.2024,0.0094,0.0086,0.8626,10.00,0.200,0.850,1.100,0.0233,0.0676,0.0051,0.00122,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
1457200,0.5379,0.5379,-8.2670,-7.1650,0.0083,0.0000,0.1251,0.0150,0.0068,0.4699,10.00,0.200,0.850,1.100,0.0225,0.0213,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1457400,0.5379,0.5379,-8.2670,-7.1650,0.0076,0.0000,0.1957,0.0200,0.0156,0.7869,10.00,0.200,0.850,1.100,0.0170,0.0784,0.0051,0.00171,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
1457600,0.5379,0.5379,-8.3286,-7.1365,0.0081,0.0000,0.2937,0.0117,0.0108,0.6171,10.00,0.200,0.850,1.100,0.0264,0.0798,0.0044,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
1457800,0.5379,0.5379,-8.3286,-7.1365,0.0077,0.0000,0.2258,0.0167,0.0119,0.6418,10.00,0.200,0.850,1.100,0.0132,0.0710,0.0051,0.00244,0.00024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
1458000,0.5379,0.5379,-8.3286,-7.1365,0.0076,0.0000,0.2597,0.0169,0.0354,0.7672,10.00,0.200,0.850,1.100,0.0210,0.0751,0.0051,0.00122,0.00049,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00122,0.00146
1458200,0.5379,0.5379,-8.2850,-7.1142,0.0101,0.0000,0.2368,0.0129,0.0382,0.6302,10.00,0.200,0.850,1.100,0.0308,0.0818,0.0027,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00049
1458400,0.5379,0.5379,-8.2850,-7.1142,0.0082,0.0000,0.2482,0.0132,0.0334,0.7476,10.00,0.200,0.850,1.100,0.0137,0.0898,0.0039,0.00122,0.00049,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
1458600,0.5379,0.5379,-8.2839,-7.1147,0.0091,0.0000,0.3156,0.0155,0.0259,0.6744,10.00,0.200,0.850,1.100,0.0198,0.0861,0.0042,0.00244,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00073
1458800,0.5379,0.5379,-8.2839,-7.1147,0.0079,0.0000,0.3420,0.0134,0.0174,0.7110,10.00,0.200,0.850,1.100,0.0200,0.0935,0.0034,0.00146,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00049
1459000,0.5379,0.5379,-8.2839,-7.1147,0.0090,0.0000,0.1299,0.0220,0.0152,0.4544,10.00,0.200,0.850,1.100,0.0240,0.0347,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1459200,0.5379,0.5379,-8.2550,-7.1997,0.0098,0.0000,0.2268,0.0299,0.0315,0.7542,10.00,0.200,0.850,1.100,0.0170,0.0692,0.0056,0.00195,0.00122,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00171
1459400,0.5379,0.5379,-8.2550,-7.1997,0.0114,0.0000,0.2849,0.0179,0.0458,0.7201,10.00,0.200,0.850,1.100,-0.0036,0.0673,0.0076,0.00366,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00195
1459600,0.5379,0.5379,-8.2638,-7.2011,0.0097,0.0000,0.2807,0.0115,0.0373,0.6261,10.00,0.200,0.850,1.100,0.0161,0.0797,0.0049,0.00171,0.00073,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1459800,0.5379,0.5379,-8.2638,-7.2011,0.0137,0.0000,0.2922,0.0171,0.0283,0.7327,10.00,0.200,0.850,1.100,0.0148,0.0538,0.0056,0.00171,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
1460000,0.5379,0.5379,-8.2638,-7.2011,0.0142,0.0000,0.2485,0.0214,0.0102,0.7438,10.00,0.200,0.850,1.100,0.0299,0.0799,0.0027,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00024
1460200,0.5379,0.5379,-8.2986,-7.1074,0.0072,0.0000,0.3127,0.0190,0.0079,0.7261,10.00,0.200,0.850,1.100,0.0160,0.0895,0.0037,0.00171,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00073,0.00073
1460400,0.5379,0.5379,-8.2986,-7.1074,0.0115,0.0000,0.2561,0.0207,0.0067,0.6588,10.00,0.200,0.850,1.100,0.0186,0.0666,0.0066,0.00098,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00220
1460600,0.5379,0.5379,-8.1663,-7.1306,0.0193,0.0000,0.2121,0.0156,0.0129,0.6040,10.00,0.200,0.850,1.100,0.0081,0.0924,0.0044,0.00269,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00024
1460800,0.5379,0.5379,-8.1663,-7.1306,0.0065,0.0000,0.1303,0.0193,0.0242,0.5204,10.00,0.200,0.850,1.100,0.0259,0.0472,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1461000,0.5379,0.5379,-8.1663,-7.1306,0.0114,0.0000,0.3429,0.0198,0.0774,0.6455,10.00,0.200,0.850,1.100,-0.0041,0.0819,0.0056,0.00171,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
1461200,0.5379,0.5379,-8.3185,-7.1981,0.0118,0.0000,0.3265,0.0116,0.0362,0.6268,10.00,0.200,0.850,1.100,0.0120,0.0823,0.0061,0.00220,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
1461400,0.5379,0.5379,-8.3185,-7.1981,0.0080,0.0000,0.2465,0.0241,0.0110,0.6151,10.00,0.200,0.850,1.100,0.0234,0.0653,0.0054,0.00146,0.00049,0.00000,0.00049,0.00000,0.00000,0.00049,0.00000,0.00073,0.00171
1461600,0.5379,0.5379,-8.2674,-7.2898,0.0104,0.0000,0.2382,0.0149,0.0135,0.8042,10.00,0.200,0.850,1.100,0.0105,0.0888,0.0039,0.00146,0.00024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
1461800,0.5379,0.5379,-8.2674,-7.2898,0.0082,0.0000,0.2178,0.0170,0.0370,0.5598,10.00,0.200,0.850,1.100,0.0183,0.0825,0.0039,0.00171,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
1462000,0.5379,0.5379,-8.2674,-7.2898,0.0096,0.0000,0.2278,0.0081,0.0293,0.9442,10.00,0.200,0.850,1.100,0.0322,0.0878,0.0034,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
1462200,0.5379,0.5379,-8.3147,-7.0846,0.0084,0.0000,0.3918,0.0082,0.0129,0.7027,10.00,0.200,0.850,1.100,0.0087,0.0879,0.0051,0.00317,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
1462400,0.5379,0.5379,-8.3147,-7.0846,0.0120,0.0000,0.2705,0.0126,0.0157,0.6441,10.00,0.200,0.850,1.100,0.0185,0.0751,0.0054,0.00171,0.00049,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
1462600,0.5379,0.5379,-8.3014,-7.2038,0.0068,0.0000,0.1251,0.0131,0.0146,0.4463,10.00,0.200,0.850,1.100,0.0254,0.0626,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1462800,0.5379,0.5379,-8.3014,-7.2038,0.0096,0.0000,0.2305,0.0118,0.0523,0.6106,10.00,0.200,0.850,1.100,0.0126,0.0770,0.0056,0.00195,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00171
1463000,0.5379,0.5379,-8.3014,-7.2038,0.0132,0.0000,0.2930,0.0212,0.0316,0.5624,10.00,0.200,0.850,1.100,0.0214,0.0839,0.0054,0.00171,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
1463200,0.5379,0.5379,-8.2999,-7.0123,0.0099,0.0000,0.2533,0.0083,0.0154,0.6574,10.00,0.200,0.850,1.100,0.0233,0.0922,0.0044,0.00146,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
1463400,0.5379,0.5379,-8.2999,-7.0123,0.0099,0.0000,0.2280,0.0124,0.0139,0.7752,10.00,0.200,0.850,1.100,0.0202,0.0847,0.0046,0.00146,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1463600,0.5379,0.5379,-8.3876,-7.2332,0.0077,0.0000,0.3407,0.0053,0.0165,0.6979,10.00,0.200,0.850,1.100,0.0333,0.0754,0.0037,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
1463800,0.5379,0.5379,-8.3876,-7.2332,0.0076,0.0000,0.2194,0.0083,0.0128,0.6856,10.00,0.200,0.850,1.100,0.0189,0.0948,0.0046,0.00146,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
1464000,0.5379,0.5379,-8.3876,-7.2332,0.0139,0.0000,0.3107,0.0193,0.0120,0.5145,10.00,0.200,0.850,1.100,0.0236,0.0841,0.0032,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00073,0.00073
1464200,0.5379,0.5379,-8.3145,-7.2054,0.0090,0.0000,0.2713,0.0135,0.0304,0.7530,10.00,0.200,0.850,1.100,0.0349,0.1006,0.0022,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00073
1464400,0.5379,0.5379,-8.3145,-7.2054,0.0070,0.0000,0.1448,0.0150,0.0045,0.5367,10.00,0.200,0.850,1.100,0.0275,0.0755,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1464600,0.5379,0.5379,-8.3158,-7.1828,0.0117,0.0000,0.2557,0.0192,0.0761,0.5987,10.00,0.200,0.850,1.100,0.0047,0.0944,0.0046,0.00195,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00049
1464800,0.5379,0.5379,-8.3158,-7.1828,0.0088,0.0000,0.2592,0.0179,0.0315,0.5851,10.00,0.200,0.850,1.100,0.0232,0.0707,0.0044,0.00171,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122
1465000,0.5379,0.5379,-8.3158,-7.1828,0.0080,0.0000,0.2035,0.0099,0.0428,0.5577,10.00,0.200,0.850,1.100,0.0219,0.0894,0.0049,0.00220,0.00122,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00049,0.00049
1465200,0.5379,0.5379,-8.1943,-7.1444,0.0074,0.0000,0.2317,0.0184,0.0225,0.5590,10.00,0.200,0.850,1.100,0.0158,0.0805,0.0054,0.00146,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00146,0.00146
1465400,0.5379,0.5379,-8.1943,-7.1444,0.0069,0.0000,0.2539,0.0161,0.0086,0.6204,10.00,0.200,0.850,1.100,0.0253,0.0809,0.0029,0.00122,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00073
1465600,0.5379,0.5379,-8.2545,-7.3327,0.0086,0.0000,0.2534,0.0165,0.0190,0.7289,10.00,0.200,0.850,1.100,0.0172,0.0944,0.0032,0.00098,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
1465800,0.5379,0.5379,-8.2545,-7.3327,0.0078,0.0000,0.2900,0.0146,0.0130,0.5649,10.00,0.200,0.850,1.100,0.0179,0.0765,0.0056,0.00146,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
1466000,0.5379,0.5379,-8.2545,-7.3327,0.0077,0.0000,0.3542,0.0163,0.0288,0.7325,10.00,0.200,0.850,1.100,0.0223,0.0861,0.0044,0.00195,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00098
1466200,0.5379,0.5379,-8.2559,-7.2424,0.0083,0.0000,0.1710,0.0178,0.0402,0.5862,10.00,0.200,0.850,1.100,0.0260,0.0884,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1466400,0.5379,0.5379,-8.2559,-7.2424,0.0093,0.0000,0.2707,0.0264,0.0204,0.7906,10.00,0.200,0.850,1.100,0.0247,0.0542,0.0054,0.00146,0.00073,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00244
1466600,0.5379,0.5379,-8.3479,-7.2312,0.0086,0.0000,0.2158,0.0170,0.0294,0.7429,10.00,0.200,0.850,1.100,0.0217,0.0666,0.0051,0.00171,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00171
1466800,0.5379,0.5379,-8.3479,-7.2312,0.0108,0.0000,0.2885,0.0107,0.0235,0.6255,10.00,0.200,0.850,1.100,0.0176,0.0712,0.0046,0.00098,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
1467000,0.5379,0.5379,-8.3479,-7.2312,0.0099,0.0000,0.2840,0.0142,0.0206,0.6994,10.00,0.200,0.850,1.100,0.0199,0.0900,0.0037,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00049,0.00122
1467200,0.5379,0.5379,-8.2314,-7.2975,0.0090,0.0000,0.2350,0.0142,0.0169,0.7198,10.00,0.200,0.850,1.100,0.0113,0.0595,0.0059,0.00146,0.00073,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00122,0.00171
1467400,0.5379,0.5379,-8.2314,-7.2975,0.0090,0.0000,0.2476,0.0213,0.0188,0.7258,10.00,0.200,0.850,1.100,0.0072,0.0781,0.0066,0.00146,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
1467600,0.5379,0.5379,-8.2991,-7.0760,0.0079,0.0000,0.2850,0.0094,0.0205,0.7653,10.00,0.200,0.850,1.100,0.0218,0.0733,0.0056,0.00171,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00171
1467800,0.5379,0.5379,-8.2991,-7.0760,0.0107,0.0000,0.3503,0.0147,0.0189,0.5892,10.00,0.200,0.850,1.100,0.0371,0.0749,0.0046,0.00049,0.00122,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
1468000,0.5379,0.5379,-8.2991,-7.0760,0.0103,0.0000,0.1408,0.0185,0.0207,0.6078,10.00,0.200,0.850,1.100,0.0276,0.0981,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1468200,0.5379,0.5379,-8.2696,-7.1387,0.0068,0.0000,0.2123,0.0194,0.0336,0.7810,10.00,0.200,0.850,1.100,0.0105,0.0764,0.0051,0.00146,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
1468400,0.5379,0.5379,-8.2696,-7.1387,0.0095,0.0000,0.3201,0.0115,0.0491,0.8339,10.00,0.200,0.850,1.100,-0.0040,0.0798,0.0068,0.00391,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
1468600,0.5379,0.5379,-8.2708,-7.1260,0.0090,0.0000,0.2783,0.0124,0.0453,0.7463,10.00,0.200,0.850,1.100,0.0332,0.0697,0.0049,0.00073,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
1468800,0.5379,0.5379,-8.2708,-7.1260,0.0080,0.0000,0.3473,0.0252,0.0208,0.5273,10.00,0.200,0.850,1.100,0.0023,0.0699,0.0054,0.00317,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
1469000,0.5379,0.5379,-8.2708,-7.1260,0.0062,0.0000,0.2442,0.0185,0.0144,0.6736,10.00,0.200,0.850,1.100,0.0221,0.0753,0.0034,0.00195,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073
1469200,0.5379,0.5379,-8.2729,-7.1923,0.0088,0.0000,0.2169,0.0204,0.0237,0.6952,10.00,0.200,0.850,1.100,0.0117,0.0804,0.0051,0.00122,0.00122,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00122
1469400,0.5379,0.5379,-8.2729,-7.1923,0.0168,0.0000,0.3601,0.0084,0.0139,0.6917,10.00,0.200,0.850,1.100,0.0218,0.0739,0.0044,0.00146,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122,0.00098
1469600,0.5379,0.5379,-8.2793,-7.1564,0.0115,0.0000,0.2765,0.0199,0.0287,0.6513,10.00,0.200,0.850,1.100,0.0166,0.0663,0.0068,0.00220,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
1469800,0.5379,0.5379,-8.2793,-7.1564,0.0086,0.0000,0.1569,0.0139,0.0133,0.6031,10.00,0.200,0.850,1.100,0.0262,0.1059,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1470000,0.5379,0.5379,-8.2793,-7.1564,0.0083,0.0000,0.1751,0.0128,0.0094,0.8062,10.00,0.200,0.850,1.100,0.0278,0.0822,0.0032,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
1470200,0.5379,0.5379,-8.2340,-7.2038,0.0092,0.0000,0.3400,0.0123,0.0178,0.6319,10.00,0.200,0.850,1.100,0.0171,0.0792,0.0049,0.00146,0.00024,0.00024,0.00049,0.00000,0.00000,0.00024,0.00000,0.00073,0.00146
